city,zpid,zipcode,lotSizeSqFt,livingAreaSqFt,numOfBathrooms,numOfBedrooms
austin,251031385,78748,6969.0,1779,3.0,3
austin,64824483,78748,5662.0,1909,3.0,3
austin,29513873,78748,4486.0,871,1.0,3
austin,125806871,78748,7666.0,2590,4.0,4
austin,119632870,78748,6141.0,2420,3.0,4
austin,125803864,78748,11761.2,2152,3.0,4
austin,29513861,78748,5052.0,1303,1.0,3
austin,29513999,78748,8494.0,1498,2.0,3
austin,119621853,78748,6054.0,1977,3.0,3
austin,29512777,78748,8842.0,1466,2.0,3
austin,119622851,78748,5706.0,1634,2.0,3
austin,70357499,78747,6534.0,1708,2.0,3
austin,29516413,78747,11325.6,2572,3.0,4
austin,29515904,78747,12632.4,2347,3.0,3
austin,2095600833,78748,6098.0,2035,3.0,3
austin,70343801,78748,6534.0,1590,3.0,3
austin,80100898,78748,6969.0,3262,3.0,4
austin,29509330,78748,4399.0,1940,4.0,3
austin,80099872,78748,7448.0,2599,4.0,4
austin,80107868,78748,9257.0,1701,2.0,3
austin,29512829,78748,6141.0,1768,3.0,3
austin,80100328,78748,4530.0,1436,2.0,3
austin,124836325,78748,3920.0,2417,3.0,5
austin,62576861,78748,6969.0,2799,3.0,4
austin,80099776,78748,5749.0,2569,3.0,5
austin,58637861,78748,10672.0,1789,2.0,3
austin,70348820,78748,13068.0,3252,3.0,3
austin,29509320,78748,5924.0,1266,2.0,3
austin,80098857,78748,7797.0,2284,3.0,3
austin,63228775,78748,4835.0,1590,3.0,3
austin,64849769,78748,4225.0,1133,2.0,2
austin,29515844,78747,15246.0,2985,3.0,3
austin,83833267,78748,4965.0,1506,2.0,4
austin,58317839,78748,12196.8,2799,3.0,4
austin,29515838,78747,14374.8,2607,3.0,3
austin,80103765,78748,5662.0,1293,2.0,3
austin,2090745314,78748,5227.0,1966,3.0,3
austin,58317835,78748,14810.4,1947,2.0,3
austin,29516834,78747,16552.8,2029,2.0,3
austin,83820758,78748,4791.0,1537,2.0,3
austin,29516330,78747,5793.0,3103,3.0,3
austin,29515255,78748,7361.0,1796,3.0,3
austin,29508498,78748,8407.0,1138,2.0,3
austin,29511073,78748,4922.0,1402,3.0,3
austin,29505793,78748,6098.0,1083,2.0,3
austin,80101812,78748,7705.0,3262,3.0,4
austin,63228739,78748,4835.0,1025,2.0,3
austin,29515799,78747,6969.0,3939,4.0,4
austin,29509288,78748,11761.2,1990,2.0,3
austin,119629784,78748,6054.0,1485,2.0,2
austin,29516290,78747,13939.2,2659,2.0,3
austin,89546723,78748,6446.0,1785,2.0,4
austin,80105222,78748,5749.0,2417,3.0,4
austin,2091063776,78747,8145.0,1741,2.0,3
austin,29516776,78747,2879.0,2307,3.0,3
austin,80107214,78748,5662.0,1438,2.0,3
austin,29515776,78747,15681.6,2960,3.0,4
austin,29509275,78748,8189.0,1850,3.0,4
austin,29515775,78747,15681.6,2543,3.0,4
austin,2089378210,78748,8973.0,2416,3.0,4
austin,70343771,78747,5967.0,2175,3.0,3
austin,29505774,78748,6316.0,1943,2.0,3
austin,64678271,78748,8276.0,1798,2.0,3
austin,58317273,78748,7797.0,2547,2.0,3
austin,80099710,78748,6011.0,1406,2.0,3
austin,29516271,78747,13503.6,3365,4.0,4
austin,70343770,78747,5488.0,2684,3.0,3
austin,83124207,78748,8189.0,2569,3.0,5
austin,64548270,78748,8189.0,2917,4.0,4
austin,58317272,78748,9408.0,2945,4.0,4
austin,29509270,78748,8668.0,1838,2.0,4
austin,29509268,78748,10454.0,1857,2.0,3
austin,29516757,78747,2627.0,1690,2.0,2
austin,29515193,78748,8799.0,2220,3.0,4
austin,29512767,78748,5662.0,1578,3.0,3
austin,80092187,78748,6098.0,2573,3.0,4
austin,29505762,78748,11325.6,1474,2.0,4
austin,29512760,78748,5793.0,1280,2.0,3
austin,29515185,78748,9888.0,2904,3.0,5
austin,63386256,78747,7753.0,1928,2.0,3
austin,89459183,78748,7056.0,2145,2.0,4
austin,79978255,78748,10497.0,3772,3.0,5
austin,29515741,78747,14810.4,3497,3.0,3
austin,64444170,78748,6534.0,1870,3.0,3
austin,80091754,78748,7492.0,2517,4.0,4
austin,29515739,78747,13503.6,4113,6.0,3
austin,89548160,78748,5662.0,1438,2.0,3
austin,29515229,78748,20908.8,1798,3.0,4
austin,29509246,78748,8015.0,1593,2.0,3
austin,29515221,78748,18730.8,1795,3.0,3
austin,80108651,78748,5662.0,2417,3.0,4
austin,29505745,78748,7579.0,1358,2.0,3
austin,89551241,78748,11325.6,2730,3.0,4
austin,80098148,78748,6969.0,2026,3.0,5
austin,29514905,78739,43560.0,3381,3.0,5
austin,125803403,78739,7013.0,2637,3.0,4
austin,2088367738,78748,4791.0,1993,3.0,3
austin,29515701,78747,13068.0,2237,3.0,3
austin,29505738,78748,7143.0,1110,2.0,3
austin,29511903,78739,9844.0,3630,3.0,4
austin,60135692,78748,7100.0,2799,3.0,4
austin,80093624,78748,5749.0,2416,3.0,4
austin,29509236,78748,6838.0,1178,1.0,3
austin,64784191,78748,7492.0,1961,2.0,4
austin,2103231234,78748,6054.0,1886,2.5,3
austin,70335620,78748,5924.0,1507,2.5,3
austin,119618899,78739,6751.0,3155,4.0,5
austin,119614899,78748,11761.2,1986,3.0,3
austin,29505730,78748,10890.0,1286,2.0,3
austin,58317669,78748,6490.0,1699,2.0,3
austin,110538898,78748,6708.0,1618,2.0,3
austin,89547082,78748,5749.0,2416,3.0,4
austin,29514896,78739,46173.6,3600,5.0,4
austin,58317653,78748,6490.0,1567,2.0,3
austin,80095068,78748,6098.0,1538,2.0,3
austin,60135643,78748,7535.0,1947,2.0,3
austin,241933391,78748,7906.0,2620,4.0,5
austin,29505717,78748,6490.0,1489,3.0,3
austin,58317640,78748,8276.0,2155,2.0,4
austin,70335562,78748,5227.0,1570,3.0,3
austin,64704421,78748,10454.0,3137,4.0,4
austin,29511891,78739,9713.0,1583,2.0,3
austin,29515135,78748,37461.6,1855,3.0,3
austin,29513389,78748,12632.4,2098,2.0,3
austin,70335559,78748,5227.0,1926,3.0,3
austin,64675384,78739,24829.2,3642,4.0,4
austin,119625709,78748,6033.0,1485,2.0,3
austin,58317632,78748,6795.0,1540,2.0,3
austin,119622209,78748,6054.0,1658,3.0,3
austin,83827555,78748,7666.0,2658,3.0,4
austin,58317628,78748,6795.0,2003,2.0,3
austin,29515374,78748,10541.0,1573,2.0,3
austin,70335551,78748,4965.0,1763,3.0,3
austin,80087627,78748,6316.0,2026,2.0,3
austin,29515373,78748,6490.0,2123,3.0,4
austin,80096708,78748,8102.0,2593,3.0,4
austin,70335546,78748,8189.0,1570,3.0,3
austin,119620706,78748,5749.0,1772,2.0,3
austin,144399871,78739,9234.0,2396,3.0,3
austin,79982039,78748,6969.0,1900,3.0,3
austin,29506205,78748,7666.0,1775,3.0,3
austin,29511204,78748,5227.0,1241,2.0,3
austin,58317618,78748,10497.0,2907,3.0,4
austin,64743539,78748,7139.0,1946,3.0,3
austin,80089703,78748,8799.0,2526,2.0,4
austin,29510360,78748,34412.4,2680,3.0,4
austin,79982037,78748,5749.0,2524,4.0,4
austin,29505699,78748,6621.0,1461,2.0,3
austin,29514850,78748,12196.8,2941,3.0,4
austin,64427031,78748,4225.0,1422,3.0,3
austin,29513849,78739,43560.0,3448,3.0,4
austin,29511192,78748,6446.0,1299,2.0,3
austin,70335523,78748,7187.0,1870,3.0,3
austin,29515347,78748,6011.0,1420,2.0,4
austin,64721106,78748,10890.0,3071,3.0,5
austin,64820022,78748,5880.0,1909,3.0,4
austin,70357599,78747,6098.0,2094,3.0,3
austin,83126518,78748,5749.0,1944,3.0,4
austin,29515345,78748,6011.0,1375,2.0,3
austin,70357598,78747,6229.0,2601,3.0,4
austin,119621344,78739,6795.0,2492,3.0,4
austin,63228686,78747,6141.0,2684,3.0,4
austin,70343344,78748,13068.0,2597,3.0,4
austin,29509185,78748,8015.0,1619,2.0,3
austin,70357596,78747,6534.0,2162,2.0,4
austin,70335484,78748,4748.0,1860,3.0,4
austin,29511844,78739,8145.0,2067,2.0,4
austin,29514843,78748,16552.8,2440,3.0,4
austin,63228684,78747,6098.0,2958,3.0,4
austin,70357588,78747,7405.0,2062,2.0,3
austin,119631340,78748,11761.2,2303,3.0,4
austin,80096082,78748,6577.0,1914,2.0,3
austin,29512340,78748,6621.0,1662,2.0,3
austin,29511181,78748,7797.0,1440,3.0,3
austin,70343337,78748,13503.6,4024,4.0,5
austin,58317581,78748,9757.0,3268,4.0,4
austin,29513337,78748,11325.6,2275,3.0,4
austin,70357580,78747,8712.0,3096,3.0,3
austin,145552335,78739,8973.0,3449,4.0,4
austin,70357578,78747,7884.0,1909,3.0,4
austin,70343335,78748,14374.8,2638,3.0,4
austin,70357575,78747,6534.0,1609,2.0,3
austin,29509172,78748,7927.0,1709,2.0,4
austin,80094571,78748,5793.0,2523,3.0,3
austin,80087168,78748,10018.0,2758,3.0,4
austin,58317564,78748,7840.0,3131,4.0,4
austin,58317563,78748,7884.0,2928,4.0,4
austin,29511162,78748,5096.0,1247,2.0,3
austin,29509161,78748,65340.0,1558,1.0,3
austin,70357478,78747,6621.0,1708,2.0,3
austin,83831831,78748,7840.0,2932,3.5,4
austin,29515498,78748,6621.0,2300,3.0,3
austin,64538045,78748,10890.0,2917,4.0,4
austin,58317544,78748,8145.0,2917,3.0,4
austin,29513497,78748,7684.0,1860,3.0,3
austin,29509157,78748,43995.6,1208,1.0,2
austin,70357536,78747,5488.0,1609,2.0,3
austin,29511996,78739,9931.0,3045,4.0,4
austin,29509154,78748,27007.2,2142,4.0,3
austin,70343323,78748,15681.6,3091,3.0,4
austin,29514823,78739,50094.0,2750,2.0,4
austin,64886821,78739,14810.4,2549,2.0,4
austin,70343317,78748,23522.4,3892,4.0,4
austin,114406315,78748,5532.0,2239,2.5,4
austin,111371813,78748,5749.0,3195,4.0,4
austin,29515310,78748,5662.0,1573,2.0,3
austin,70335308,78748,10454.0,3186,4.0,5
austin,29511806,78739,11761.2,2440,3.0,4
austin,29514805,78739,43560.0,3082,4.0,3
austin,70343303,78748,13068.0,3589,4.0,4
austin,29512302,78748,14810.4,1806,2.0,3
austin,29514801,78739,54885.6,2774,3.0,4
austin,70335296,78748,11761.2,2365,2.0,3
austin,29513789,78739,24829.2,3318,3.0,5
austin,119618787,78739,6882.0,2489,3.0,3
austin,29514784,78748,9626.0,2074,2.0,4
austin,29513781,78739,17859.6,2328,3.0,4
austin,119616778,78739,6751.0,2747,4.0,4
austin,29514778,78748,9496.0,1982,2.0,3
austin,2092363276,78739,6751.0,2935,4.0,4
austin,29514773,78748,13068.0,2333,2.0,3
austin,119630272,78739,6751.0,2464,3.0,4
austin,29512267,78748,12632.4,2108,2.0,4
austin,70343262,78748,16988.4,3040,3.0,3
austin,64449760,78739,20908.8,3124,3.0,4
austin,29513759,78739,21780.0,2167,2.0,3
austin,29513756,78739,44431.2,3269,3.0,4
austin,29512254,78748,37897.2,1778,2.0,3
austin,29512750,78739,14374.8,3518,3.0,3
austin,29514748,78748,10149.0,2227,2.0,3
austin,29513747,78739,43995.6,3731,4.0,5
austin,70343243,78748,17859.6,3818,5.0,4
austin,70343242,78748,16117.2,3603,5.0,5
austin,29512742,78739,17859.6,1724,2.0,3
austin,29511736,78739,8537.0,1846,2.0,3
austin,120897234,78748,5445.0,1438,3.0,3
austin,2090311233,78748,11761.2,2154,3.0,3
austin,29514726,78748,9016.0,2796,3.0,4
austin,29512723,78739,15681.6,3614,2.0,3
austin,119626216,78748,11761.2,1691,2.0,3
austin,29513713,78748,43995.6,2464,3.0,4
austin,58317710,78748,6621.0,1573,2.0,3
austin,58317709,78748,6621.0,1668,2.0,3
austin,119621208,78739,8232.0,2071,2.0,3
austin,29511707,78739,21344.4,2141,3.0,4
austin,29513704,78739,43560.0,2959,3.0,4
austin,29514694,78748,14374.8,3206,4.0,4
austin,29514692,78748,15246.0,2700,3.0,4
austin,58317685,78748,5749.0,1851,3.0,3
austin,29514682,78748,14374.8,2766,3.0,3
austin,29514680,78748,13939.2,2356,2.5,4
austin,83829679,78739,8145.0,3121,4.0,5
austin,64804679,78739,14374.8,3941,4.0,5
austin,64732679,78748,9583.0,2697,2.0,4
austin,29513677,78739,23086.8,2065,2.0,3
austin,64574173,78739,17424.0,2614,2.0,4
austin,64525173,78739,15246.0,3155,4.0,4
austin,29513673,78739,23086.8,1835,3.0,3
austin,29514667,78748,9453.0,2796,3.0,4
austin,119624220,78739,7013.0,1828,2.0,3
austin,111372154,78748,5676.0,2332,3.0,3
austin,29514654,78748,15246.0,2776,3.0,3
austin,29511652,78739,10890.0,2641,3.0,4
austin,29515418,78748,8058.0,1441,2.0,3
austin,119630142,78739,6751.0,1887,2.0,3
austin,29511629,78748,15681.6,1862,2.0,3
austin,125804127,78739,8015.0,3141,3.0,4
austin,29512627,78739,27878.4,2374,2.0,3
austin,29512625,78739,20908.8,2482,2.0,3
austin,119623119,78739,6969.0,3137,4.0,5
austin,29512617,78739,26136.0,2225,2.0,4
austin,29511615,78748,16552.8,2213,2.0,4
austin,83827267,78739,10628.0,2066,2.0,3
austin,29511604,78748,17424.0,3005,4.0,4
austin,125904100,78739,6751.0,2643,3.0,4
austin,29512599,78739,23086.8,2240,2.0,3
austin,29512597,78739,25700.4,2344,2.0,4
austin,64458595,78739,14810.4,2549,2.0,3
austin,29513593,78748,7405.0,1515,2.0,3
austin,29511591,78739,20037.6,2158,2.0,4
austin,29512590,78739,21344.4,2262,2.0,4
austin,29514644,78748,14374.8,2989,4.0,5
austin,70332589,78748,7535.0,2046,2.0,4
austin,29514587,78748,18730.8,3484,4.0,5
austin,29513587,78748,6969.0,1713,2.0,4
austin,70332586,78748,9844.0,2443,3.0,4
austin,29511586,78739,10890.0,2235,2.0,4
austin,29513584,78748,8363.0,1873,2.0,3
austin,29513583,78748,7927.0,1854,3.0,4
austin,64534580,78739,15681.6,2230,2.0,4
austin,29512574,78748,18730.8,2600,4.0,4
austin,119623572,78748,11761.2,1796,2.0,3
austin,29510560,78739,22215.6,3052,3.0,1
austin,29511555,78748,23958.0,2273,3.0,4
austin,83126554,78748,7666.0,2374,3.0,3
austin,29512552,78739,21780.0,2150,4.0,4
austin,111373050,78748,11761.2,3285,4.0,4
austin,70343297,78748,13939.2,2653,3.0,3
austin,83126549,78748,6098.0,3098,3.0,4
austin,83126545,78748,10890.0,2107,2.0,3
austin,29515544,78739,43560.0,2464,3.0,4
austin,145656495,78739,9748.0,3244,5.0,4
austin,83824540,78748,43560.0,3448,4.0,4
austin,111371036,78748,7492.0,2076,2.0,4
austin,251029034,78739,7710.0,2905,3.0,4
austin,29514529,78748,19166.4,2796,3.0,5
austin,29513527,78748,7013.0,2221,3.0,4
austin,29514526,78748,11761.2,2250,2.0,4
austin,29515525,78739,66646.8,2893,3.0,4
austin,29512524,78739,20908.8,2052,2.0,4
austin,83819021,78748,7230.0,2122,2.0,4
austin,2084648020,78739,6751.0,2657,3.0,4
austin,64443019,78739,17424.0,3941,4.0,5
austin,29513519,78748,10236.0,1587,3.0,3
austin,29510519,78749,9016.0,2751,3.0,4
austin,60139018,78739,16552.8,2616,2.0,4
austin,29513518,78748,7797.0,2640,3.0,4
austin,29446017,78727,7971.0,1454,2.0,4
austin,29514768,78748,9743.0,2608,3.0,4
austin,60139008,78739,18730.8,3642,4.0,4
austin,29512508,78739,23086.8,2429,4.0,4
austin,29367821,78759,16552.8,2576,3.0,4
austin,64609006,78739,15246.0,2230,2.0,4
austin,29515506,78739,54450.0,2896,2.0,4
austin,125917502,78739,6760.0,2901,4.0,4
austin,29512501,78739,23958.0,2282,2.0,3
austin,29369233,78759,14374.8,1356,2.0,3
austin,58305729,78727,6054.0,1679,2.0,3
austin,29371808,78759,15246.0,1930,2.0,3
austin,29436975,78753,6882.0,2333,3.0,4
austin,29436971,78753,12196.8,1687,2.0,3
austin,29438960,78753,19166.4,3700,3.0,4
austin,70354953,78753,6359.0,2690,4.0,4
austin,124836948,78754,4356.0,1456,2.0,3
austin,70354944,78753,7187.0,2847,4.0,4
austin,145655434,78753,5706.0,1753,2.0,3
austin,29434419,78753,6098.0,1346,1.0,3
austin,29438915,78753,6098.0,1644,2.0,3
austin,29437912,78753,6795.0,2511,3.0,4
austin,29433399,78753,6316.0,914,2.0,2
austin,29437892,78753,5967.0,1522,2.0,3
austin,29433387,78753,6403.0,1052,1.0,3
austin,124906385,78753,6229.0,2505,3.0,4
austin,29436885,78753,4399.0,1309,2.0,3
austin,29436884,78753,4181.0,1184,2.0,3
austin,29433384,78753,7187.0,1332,2.0,3
austin,2091970383,78753,8886.0,1962,3.0,3
austin,29436878,78753,4791.0,928,2.0,3
austin,29437872,78753,10411.0,2189,2.0,3
austin,29437869,78753,6098.0,2459,3.0,4
austin,29436868,78753,5662.0,1500,2.0,3
austin,29436867,78753,5924.0,1602,3.0,3
austin,29434867,78753,8102.0,1040,2.0,2
austin,29433361,78753,8668.0,1158,2.0,3
austin,29438858,78753,8363.0,1901,2.0,3
austin,29433356,78753,6403.0,914,2.0,2
austin,29433354,78753,6534.0,1024,1.0,3
austin,29433352,78753,5967.0,1040,2.0,2
austin,29438851,78753,6838.0,1799,2.0,3
austin,29437845,78753,8145.0,1901,2.0,3
austin,29438844,78753,6534.0,2341,3.0,4
austin,29433344,78753,6098.0,1020,1.0,3
austin,29438841,78753,9278.0,2205,3.0,4
austin,29433339,78753,5880.0,1304,2.0,3
austin,29434838,78753,7187.0,880,1.0,2
austin,29434830,78753,6019.0,1424,3.0,3
austin,125891329,78753,5140.0,2466,4.0,4
austin,29433328,78753,5662.0,1346,1.0,3
austin,29434823,78753,6098.0,1162,2.0,3
austin,29437821,78753,8363.0,2135,2.0,4
austin,29436816,78753,5227.0,1114,2.5,2
austin,29437814,78753,8755.0,1682,2.0,3
austin,29433314,78753,7840.0,1500,3.0,3
austin,29436808,78753,5227.0,1115,2.0,3
austin,29437804,78753,8450.0,1522,2.0,3
austin,29436799,78753,3885.0,861,1.0,2
austin,29438796,78753,10497.0,1589,2.0,3
austin,29434793,78753,6751.0,1309,2.0,3
austin,241930788,78753,5227.0,2466,3.0,4
austin,29437787,78753,12632.4,3302,3.0,4
austin,29434786,78753,7143.0,891,1.0,2
austin,29435284,78753,6534.0,884,1.0,2
austin,29435280,78753,6577.0,1535,2.0,2
austin,29434779,78753,6490.0,1294,2.0,3
austin,29436770,78753,4464.0,955,2.0,2
austin,29436768,78753,4486.0,955,2.0,2
austin,125458755,78753,6316.0,2797,3.0,4
austin,29433254,78753,7405.0,1236,2.0,3
austin,29435253,78753,4356.0,1291,2.0,3
austin,29438752,78753,5662.0,1640,2.0,3
austin,29434734,78753,5662.0,1228,2.0,3
austin,58304732,78753,3345.0,1136,2.0,2
austin,29438725,78753,6403.0,2233,3.0,4
austin,29435219,78753,6180.0,884,1.0,2
austin,29437711,78753,7710.0,1911,2.0,3
austin,29437700,78753,6011.0,2149,3.0,3
austin,29437688,78753,6969.0,2113,3.0,4
austin,29437998,78753,7623.0,1846,2.0,3
austin,29434675,78753,7187.0,1536,2.0,3
austin,70327172,78753,6098.0,2860,3.0,5
austin,145655165,78753,5649.0,2898,3.0,4
austin,29434649,78753,6708.0,851,1.0,2
austin,29436643,78753,9147.0,2091,3.0,4
austin,29438997,78753,6098.0,2586,3.0,3
austin,29438768,78753,6359.0,2207,3.0,3
austin,29434635,78753,6403.0,1049,2.0,2
austin,29437114,78753,6751.0,2574,3.0,4
austin,29435608,78753,7448.0,1485,2.0,3
austin,29434601,78753,6534.0,1426,2.0,4
austin,124903598,78753,5140.0,2894,3.0,4
austin,29435094,78753,8712.0,1150,2.0,3
austin,29435590,78753,7274.0,1040,2.0,2
austin,29435581,78753,7971.0,1305,2.0,3
austin,29434569,78753,11761.2,1153,2.0,3
austin,29437063,78753,9583.0,2332,3.0,4
austin,29439052,78753,6054.0,1576,2.0,3
austin,60137548,78753,3441.0,1136,3.0,2
austin,60137546,78753,4835.0,1722,3.0,3
austin,29437046,78753,5967.0,3302,3.0,4
austin,60137544,78753,3441.0,1136,3.0,2
austin,29434541,78753,6490.0,840,1.0,2
austin,29437995,78753,8232.0,3750,3.0,4
austin,29437033,78753,7187.0,1647,2.0,3
austin,29439031,78753,5619.0,1760,3.0,3
austin,29439020,78753,8712.0,2061,3.0,3
austin,29434511,78753,7405.0,1487,3.0,3
austin,70354493,78754,5749.0,1766,2.0,3
austin,122585968,78754,7405.0,1670,2.0,3
austin,70339491,78754,5880.0,2476,3.0,4
austin,83830466,78754,7840.0,1704,2.0,3
austin,29424463,78754,9060.0,1933,2.0,3
austin,29364040,78759,10890.0,3732,4.0,5
austin,29432903,78758,9234.0,1303,2.0,3
austin,29356462,78731,14374.8,3088,4.0,4
austin,29353460,78731,15246.0,3781,4.0,4
austin,29356458,78731,9844.0,1927,2.0,4
austin,58299815,78759,9452.0,2923,3.0,3
austin,58302803,78759,9496.0,2505,3.0,4
austin,29430967,78759,3354.0,1785,3.0,3
austin,29426465,78757,7840.0,2604,3.0,4
austin,29430957,78759,2125.0,1008,2.0,2
austin,29422456,78757,13503.6,832,0.0,2
austin,29425999,78759,10018.0,1925,2.0,3
austin,29428445,78757,7753.0,1394,2.0,3
austin,29429443,78757,10018.0,1344,2.0,2
austin,29422431,78757,8232.0,1603,3.0,4
austin,29426427,78757,6795.0,1134,2.0,2
austin,145550424,78759,5227.0,1967,3.0,3
austin,29422419,78757,10236.0,1496,2.0,3
austin,29355418,78731,3441.0,1166,2.0,2
austin,29428417,78757,8668.0,1056,2.0,3
austin,29355417,78731,3497.0,1426,2.0,2
austin,29358408,78759,3441.0,1774,3.0,3
austin,29426406,78757,13503.6,908,2.0,2
austin,29352903,78731,12196.8,2776,3.0,4
austin,29358397,78759,3310.0,1835,3.0,3
austin,29358396,78759,2831.0,1558,2.0,2
austin,29352888,78731,16117.2,2576,2.0,4
austin,29418881,78757,9583.0,1743,2.0,3
austin,29352874,78731,10759.0,2775,3.0,3
austin,29355361,78731,3441.0,1845,2.0,2
austin,29428351,78757,9713.0,1140,2.0,3
austin,29352851,78731,12632.4,2702,2.5,3
austin,29421349,78757,8276.0,960,1.0,3
austin,29352849,78731,15681.6,3089,3.0,4
austin,29421347,78757,8276.0,1300,2.0,3
austin,29358342,78759,5924.0,1958,2.0,3
austin,29428338,78757,10062.0,1194,2.0,3
austin,124838337,78757,3763.0,850,2.0,2
austin,29428337,78757,10280.0,1446,2.0,3
austin,29424835,78757,9583.0,1330,2.0,3
austin,29421333,78757,9583.0,1272,2.0,3
austin,29424827,78757,9234.0,1668,2.0,3
austin,29432043,78759,12196.8,2081,2.0,4
austin,29355326,78731,4007.0,1530,2.0,2
austin,29428324,78757,11761.2,1573,2.0,3
austin,29431990,78759,16117.2,1880,3.0,4
austin,29428323,78757,12632.4,2275,3.0,4
austin,29430819,78759,3484.0,1674,2.0,2
austin,29428315,78757,7666.0,1100,1.0,3
austin,29426312,78757,7405.0,1208,2.0,3
austin,29428310,78757,8363.0,1501,2.0,3
austin,29428308,78757,8276.0,1393,2.0,3
austin,29422308,78757,8668.0,1492,2.0,3
austin,29355308,78731,11325.6,2808,3.0,4
austin,29427307,78757,9919.0,1920,2.0,3
austin,29430806,78759,4704.0,1879,2.0,2
austin,29426305,78757,15681.6,1208,2.0,3
austin,29422303,78757,9844.0,1338,2.0,2
austin,29424801,78757,7230.0,1177,2.0,3
austin,29420301,78757,9104.0,2596,4.0,4
austin,29421299,78757,11325.6,1515,2.0,3
austin,29430797,78759,7056.0,1793,2.0,3
austin,29421287,78757,8886.0,1367,1.0,3
austin,62606282,78759,1437.0,1506,3.0,2
austin,29422281,78757,10323.0,2373,2.0,3
austin,29420277,78757,10018.0,2041,2.0,4
austin,29425992,78759,11761.2,1908,2.0,3
austin,29420261,78757,9016.0,1774,2.0,3
austin,29421257,78757,9408.0,1398,1.0,3
austin,29428256,78759,6098.0,2150,3.0,3
austin,29426254,78757,7623.0,1383,2.0,3
austin,29420254,78757,7274.0,2513,3.0,4
austin,29430752,78759,3441.0,1648,2.0,3
austin,29428252,78759,4617.0,1800,2.0,2
austin,29426252,78757,7666.0,1372,2.0,3
austin,29429751,78757,8712.0,1665,2.0,3
austin,29424749,78757,7706.0,1124,1.0,3
austin,29429748,78757,8581.0,1912,2.0,4
austin,29420248,78757,9321.0,995,1.0,2
austin,29425990,78759,9931.0,1962,2.0,4
austin,29426243,78757,7840.0,1142,1.0,3
austin,29424743,78757,7840.0,1529,2.0,4
austin,120899742,78759,6621.0,2556,3.0,4
austin,29426242,78757,7840.0,1051,1.0,3
austin,29424742,78757,7840.0,1228,2.0,3
austin,29422234,78757,10454.0,1858,2.0,3
austin,29428232,78759,4573.0,1520,2.0,3
austin,29426228,78757,7405.0,1144,2.0,3
austin,29420722,78757,8058.0,1121,1.0,2
austin,29430721,78759,3267.0,1857,3.0,3
austin,29424718,78757,8232.0,1581,2.0,4
austin,29421218,78757,7535.0,1936,2.0,3
austin,29430716,78759,3354.0,1656,2.0,2
austin,29355216,78731,13503.6,2498,2.0,3
austin,29429707,78757,10890.0,1779,2.0,3
austin,29424707,78757,7884.0,1545,2.0,3
austin,29421207,78757,11325.6,1690,2.0,3
austin,29429702,78757,8232.0,1598,2.0,3
austin,29422202,78757,8842.0,1395,2.0,3
austin,29427199,78759,8581.0,2372,2.0,3
austin,29425987,78759,9662.0,2034,3.0,3
austin,29422191,78757,8319.0,2018,3.0,3
austin,29423186,78757,10149.0,1622,2.0,4
austin,29421183,78757,11325.6,1892,2.0,4
