city,zpid,zipcode,garageSpaces,hasAssociation,yearBuilt,lotSizeSqFt,livingAreaSqFt,numOfBathrooms,numOfBedrooms,numOfStories
austin,83818027,78739,0,True,2010,6534.0,3285,4.0,4,2
austin,29477359,78735,4,False,1970,20473.2,1776,2.0,3,1
austin,83814524,78739,0,True,2013,17859.6,5494,6.0,5,2
austin,29328858,78735,0,True,1997,45302.4,4262,4.0,4,2
austin,80096521,78739,0,True,2007,9104.0,3128,3.0,4,2
austin,29331356,78735,3,True,1984,81892.8,5764,5.0,5,1
austin,80097519,78739,0,True,2008,25264.8,3597,3.0,3,1
austin,29477353,78735,0,False,1972,13503.6,1993,2.0,3,1
austin,70343011,78739,0,True,2005,9583.0,3436,4.0,4,2
austin,29328852,78735,0,True,1998,59241.6,3707,4.0,5,2
austin,64849851,78736,0,True,2003,10280.0,3481,5.0,4,2
austin,29328885,78735,0,True,1983,148539.6,6468,6.0,5,2
austin,83827950,78739,0,True,2010,11761.2,3392,4.0,4,2
austin,29496988,78737,0,True,1994,64033.2,2841,3.0,4,1
austin,120897951,78737,0,True,2013,9147.0,3554,4.0,4,2
austin,29328848,78735,0,True,1997,39204.0,4409,5.0,4,2
austin,29502950,78737,0,False,1983,64468.8,1407,2.0,3,1
austin,70327847,78736,0,True,2007,8058.0,3257,3.0,5,2
austin,79980448,78737,2,True,2006,43560.0,2350,2.0,4,1
austin,120897446,78737,0,True,2014,9496.0,2358,3.0,3,1
austin,83832843,78735,3,True,2014,42688.8,5000,6.0,4,2
austin,83818928,78739,0,True,2010,10297.0,2545,2.5,3,1
austin,29475843,78736,0,False,1977,14374.8,1316,2.0,3,1
austin,70332496,78737,3,True,2012,43560.0,3920,4.0,4,2
austin,29502925,78737,0,False,1991,130680.0,2762,3.0,4,1
austin,29331342,78735,0,True,1983,32234.4,3354,4.0,4,2
austin,121656412,78737,0,False,2013,122839.2,4278,4.0,6,2
austin,29328841,78735,3,True,2001,71002.8,5034,6.0,5,2
austin,29481902,78737,0,False,1970,130244.4,2626,2.0,4,1
austin,80087840,78735,3,True,2008,10802.0,3354,3.0,4,2
austin,83819896,78739,3,True,2008,14374.8,3008,3.0,4,2
austin,2091018839,78735,0,True,2018,50529.6,4647,5.0,4,1
austin,29331338,78735,0,True,1992,69260.4,3714,3.5,4,2
austin,29481892,78737,5,False,1982,87555.6,3200,3.0,4,2
austin,29475835,78736,2,False,1983,15246.0,1446,2.0,3,1
austin,29499890,78737,0,True,2000,43560.0,4164,3.0,4,2
austin,83828866,78739,0,True,2011,8232.0,3201,4.0,4,2
austin,29331326,78735,0,True,1988,65340.0,5323,5.0,4,2
austin,120895855,78737,0,True,2013,9147.0,3151,3.0,4,2
austin,60134324,78735,0,True,2002,8407.0,3034,3.0,4,2
austin,64776821,78736,0,True,2004,16117.2,2834,3.0,4,2
austin,29481850,78737,0,False,1970,83635.2,2955,2.0,4,1
austin,70327819,78736,0,True,2005,12632.4,2725,2.0,3,2
austin,29492341,78737,3,True,1999,92347.2,5526,5.0,6,2
austin,70327817,78736,2,True,2006,15246.0,2820,3.0,4,2
austin,114405315,78735,0,True,2011,12632.4,2574,3.0,4,2
austin,2086949813,78736,2,True,2019,9147.0,1596,2.0,3,1
austin,120897492,78737,3,True,2013,9321.0,3614,4.0,5,2
austin,80090809,78735,0,True,2008,8058.0,2827,4.0,4,2
austin,83820308,78735,0,True,2014,43560.0,5550,5.0,4,1
austin,80106307,78735,0,True,2010,17859.6,3094,4.0,5,2
austin,29492308,78737,0,True,1995,84070.8,4472,6.0,5,2
austin,70327807,78736,0,True,2007,9234.0,3545,4.0,4,2
austin,70327806,78736,0,True,2013,28314.0,3624,0.0,3,2
austin,114157292,78737,3,True,2011,16117.2,2797,3.0,3,1
austin,29492337,78737,0,True,2001,285753.6,9393,8.0,6,3
austin,110539801,78735,2,True,2011,12632.4,2288,3.0,3,2
austin,29484723,78737,0,True,1978,43560.0,4391,6.0,5,1
austin,29331294,78735,2,True,1983,57063.6,3131,3.0,4,1
austin,64644197,78737,6,False,2012,86248.8,4360,4.0,5,2
austin,79981291,78735,2,True,2006,13939.2,2231,3.0,3,2
austin,120901178,78737,0,True,2014,9452.0,2736,3.0,4,1
austin,120897666,78737,2,True,2012,8799.0,2839,3.0,4,1
austin,70331788,78735,3,True,2005,8407.0,3189,4.0,5,2
austin,145656153,78737,0,False,2010,250470.0,4266,4.0,5,2
austin,83830643,78739,0,True,2008,8799.0,3197,4.0,4,2
austin,64712287,78736,3,True,2004,8929.0,3580,4.0,4,2
austin,70330286,78735,3,True,2005,85377.6,7600,7.0,5,2
austin,70346128,78739,2,True,2007,9784.0,2574,3.0,4,1
austin,29489127,78737,0,False,1985,43560.0,1550,2.0,4,1
austin,70330284,78735,5,True,2005,117612.0,6706,6.0,5,2
austin,29489125,78737,0,False,1985,43560.0,1586,2.0,2,1
austin,64552121,78737,2,False,2004,43560.0,2247,2.0,4,1
austin,83832113,78739,0,True,2008,24393.6,3124,3.0,4,2
austin,69809091,78739,0,True,2006,10105.0,2607,3.0,3,1
austin,83826278,78735,0,True,2018,43560.0,5006,6.0,4,1
austin,120788589,78737,3,True,2013,8712.0,4128,4.0,5,2
austin,70346089,78739,2,True,2007,9408.0,2966,3.0,4,2
austin,120896080,78737,0,True,2014,9321.0,3271,3.0,4,1
austin,70356775,78735,2,True,2007,7013.0,3146,3.0,4,2
austin,70330275,78735,7,True,2006,454330.8,10011,6.0,5,2
austin,83815071,78739,0,True,2011,17859.6,3018,3.0,4,2
austin,70346067,78739,0,True,2005,9408.0,3186,4.0,5,2
austin,29331274,78735,0,True,1984,51400.8,4147,5.0,5,2
austin,58297273,78735,0,True,2002,130680.0,8015,7.0,6,2
austin,29489063,78737,5,False,1970,99316.8,1832,2.0,3,1
austin,80105272,78735,3,True,2008,13503.6,4066,4.0,5,2
austin,29331272,78735,0,True,1984,71002.8,2944,4.0,3,1
austin,29331271,78735,2,True,1984,63162.0,3722,4.0,4,2
austin,83829770,78735,0,True,2017,31363.2,6430,7.0,5,1
austin,70346044,78739,2,True,2007,9365.0,2545,3.0,3,1
austin,70331769,78735,0,True,2006,8712.0,2473,3.0,3,2
austin,119980038,78737,0,True,2014,13939.2,3398,3.0,4,1
austin,70346036,78739,0,True,2006,9104.0,3124,3.0,4,2
austin,70356767,78735,2,True,2007,15246.0,3671,4.0,4,2
austin,83832035,78739,0,True,2008,12632.4,3229,4.0,4,2
austin,114405766,78735,4,True,2013,120225.6,8313,0.0,0,2
austin,70330266,78735,4,True,2006,91476.0,8512,7.0,5,2
austin,70346022,78739,0,True,2006,16117.2,3392,4.0,4,2
austin,94642020,78739,2,True,2009,8145.0,2536,3.0,3,1
austin,70346020,78739,2,True,2006,9931.0,3114,3.0,5,2
austin,70330263,78735,0,True,2006,87555.6,6041,7.0,5,2
austin,70328016,78737,3,True,2007,44431.2,4790,3.5,4,2
austin,29477763,78736,2,False,1980,10149.0,1448,2.0,3,1
austin,29475763,78735,4,False,1989,11325.6,1092,1.0,2,2
austin,58297259,78735,4,True,2002,192099.6,7142,9.0,6,2
austin,62608007,78737,2,False,1998,92782.8,3628,4.0,5,2
austin,70356758,78735,2,True,2006,9635.0,3940,4.0,5,2
austin,29503000,78737,0,False,1978,279219.6,3193,3.0,4,1
austin,70331757,78735,3,True,2006,9583.0,3392,4.0,4,2
austin,2084891255,78735,0,True,2011,12632.4,2276,3.0,3,2
austin,29477752,78736,2,False,1985,6446.0,1918,3.0,3,2
austin,29331250,78735,4,True,1998,40946.4,6113,7.0,5,2
austin,70356747,78735,0,True,2007,19166.4,4128,4.0,4,1
austin,29511473,78748,2,False,1985,7143.0,1050,1.5,2,2
austin,2091232469,78748,0,True,2018,5749.0,1859,4.0,3,2
austin,64619453,78748,0,True,2004,6185.0,2168,3.0,3,2
austin,145656946,78748,2,True,2015,6534.0,1792,3.0,3,2
austin,29509944,78748,0,False,1984,6446.0,1759,2.0,3,2
austin,29511443,78748,2,False,1985,14374.8,1636,2.0,3,1
austin,60138922,78748,0,True,2002,7405.0,2086,3.0,3,2
austin,60138915,78748,0,True,2002,9104.0,2310,3.0,3,2
austin,60138910,78748,0,True,2003,6969.0,2168,3.0,3,2
austin,64449851,78748,0,True,2004,6098.0,1945,3.0,3,2
austin,64490347,78748,0,True,2004,6098.0,1826,2.0,3,1
austin,29511340,78748,0,False,1973,12632.4,768,1.0,2,1
austin,64598336,78748,2,True,2003,6272.0,1945,3.0,3,2
austin,29510324,78748,0,False,1984,9104.0,1636,2.0,3,1
austin,70332813,78748,0,True,2008,6229.0,2310,3.0,4,1
austin,29510310,78748,1,False,1983,7143.0,1382,2.0,3,1
austin,29510309,78748,0,False,1983,8145.0,1281,2.0,3,1
austin,70332808,78748,0,True,2006,7840.0,1945,3.0,3,2
austin,64836308,78748,0,True,2004,7230.0,2086,3.0,3,2
austin,29509803,78748,0,False,1985,5662.0,1214,2.0,3,1
austin,29509800,78748,0,False,1985,8232.0,1661,2.0,3,1
austin,29509799,78748,0,False,1985,7710.0,1177,2.0,3,1
austin,64613787,78748,0,True,2003,6664.0,1945,3.0,3,2
austin,29507262,78748,0,False,1994,7797.0,1777,3.0,4,2
austin,29510247,78748,0,False,1993,8232.0,1594,2.0,3,1
austin,29510241,78748,0,False,1993,6708.0,2334,2.5,4,2
austin,70332736,78748,0,True,2005,7405.0,2531,3.0,4,2
austin,70332728,78748,2,True,2006,7840.0,2185,2.0,3,1
austin,29510228,78748,0,False,1983,7361.0,1250,2.0,3,1
austin,70332725,78748,0,True,2006,10018.0,2334,2.0,4,1
austin,2082082489,78748,0,True,2009,9583.0,1714,3.0,3,2
austin,83126488,78748,2,True,2007,9757.0,1474,3.0,3,2
austin,70332724,78748,5,True,2006,9888.0,2388,2.0,4,1
austin,29509961,78748,0,True,1983,6098.0,1768,2.0,4,1
austin,60138978,78748,3,True,2002,6664.0,3482,3.0,4,2
austin,89552458,78748,2,True,2013,4356.0,2072,3.0,3,2
austin,70332720,78748,0,True,2006,7797.0,2046,2.0,3,1
austin,64494977,78748,0,True,2003,5924.0,1487,2.0,3,1
austin,83126457,78748,0,True,2007,9757.0,1768,3.0,3,2
austin,29501557,78745,1,False,1992,7840.0,1390,2.0,3,1
austin,64669708,78748,0,True,2004,6969.0,2310,3.0,3,2
austin,60138974,78748,0,True,2002,6795.0,3482,3.0,4,2
austin,29513922,78748,0,False,1986,5662.0,1102,2.0,3,1
austin,29497959,78745,0,False,1979,7361.0,1611,2.0,3,1
austin,70332705,78748,2,True,2006,7840.0,3217,3.0,5,2
austin,29514464,78748,0,True,1998,6229.0,1722,2.0,3,1
austin,119557444,78748,0,True,2013,7187.0,1895,3.0,3,2
austin,29514414,78748,0,True,1999,6054.0,1860,3.0,4,2
austin,29498986,78745,2,False,1982,8721.0,2116,3.0,3,2
austin,29493929,78745,0,False,1978,8276.0,2101,2.0,3,1
austin,119620439,78748,0,True,2014,4835.0,1287,2.0,3,1
austin,89549849,78745,0,True,2014,5967.0,2096,4.0,4,2
austin,70332694,78748,2,True,2005,8189.0,2023,3.0,4,2
austin,60138962,78748,0,True,2002,6098.0,2233,3.0,3,2
austin,29514411,78748,2,True,1999,6103.0,1590,3.0,3,2
austin,89549937,78748,4,True,2011,4878.0,1880,3.0,3,2
austin,114405961,78748,0,True,2011,5488.0,1422,3.0,3,2
austin,89551301,78745,0,True,2014,4225.0,2041,4.0,4,2
austin,29509932,78748,0,False,1984,6568.0,1312,2.0,3,1
austin,60138961,78748,1,True,2001,6534.0,1926,2.0,3,1
austin,29498280,78745,2,False,1986,6969.0,1557,2.0,3,1
austin,29506972,78748,0,False,1984,7056.0,1234,2.0,3,1
austin,29509931,78748,0,False,1984,7535.0,1603,2.0,3,1
austin,60138953,78748,0,True,2002,5880.0,2834,3.0,3,2
austin,64523684,78748,0,True,2003,6141.0,1945,3.0,3,2
austin,29501471,78745,0,False,1993,5662.0,1931,3.0,4,2
austin,29514402,78748,2,True,1999,5488.0,1271,2.0,3,1
austin,70332683,78748,0,True,2006,7013.0,1945,3.0,3,2
austin,29493862,78745,0,False,1936,6534.0,504,1.0,1,1
austin,29514453,78748,0,True,2000,6054.0,3458,3.0,4,2
austin,89546266,78745,2,True,2012,5749.0,1714,3.0,3,2
austin,89548952,78748,0,True,2008,5140.0,1236,3.0,2,2
austin,29501467,78745,0,False,1993,5401.0,1364,3.0,3,2
austin,29512182,78748,2,False,2005,16117.2,1773,2.0,4,1
austin,64887452,78748,0,True,2003,5488.0,1167,2.0,3,1
austin,29498254,78745,2,False,1986,7405.0,1462,3.0,3,2
austin,29509911,78748,2,True,1984,5793.0,1813,2.0,3,2
austin,29490847,78749,2,False,1995,9060.0,1291,2.0,3,1
austin,58317451,78748,2,True,2001,6969.0,3482,3.0,4,2
austin,29495843,78749,2,False,1984,8363.0,1220,2.0,3,1
austin,29506958,78748,2,False,1985,6011.0,1378,2.0,3,1
austin,89548909,78748,2,True,2012,4617.0,1880,3.0,3,2
austin,29514496,78748,0,True,2000,6098.0,2828,3.0,4,2
austin,29514398,78748,2,True,1999,6098.0,1439,3.0,4,2
austin,89548731,78745,0,True,2012,5096.0,1773,3.0,3,2
austin,29501455,78745,0,False,1993,6490.0,1495,3.0,4,2
austin,29498195,78745,0,False,1981,8712.0,1738,2.0,3,1
austin,70332671,78748,0,True,2007,7405.0,1826,2.0,4,1
austin,29493840,78745,0,True,1981,9884.0,1312,2.0,4,1
austin,89548693,78745,1,True,2014,6534.0,2077,3.0,3,2
austin,29507169,78748,0,True,1983,6054.0,1478,3.0,3,2
austin,29495828,78749,0,False,1984,7287.0,1165,2.0,2,1
austin,64439950,78748,2,True,2004,2000.0,3000,3.0,4,2
austin,29498662,78745,0,False,1986,6926.0,1321,2.0,3,2
austin,29507168,78748,0,True,1983,6229.0,2279,3.0,5,2
austin,29512888,78748,0,False,1986,4225.0,1222,3.0,3,2
austin,29501452,78745,0,False,1993,5662.0,2191,3.0,4,2
austin,29495826,78749,0,False,1984,7797.0,1188,2.0,3,1
austin,58317450,78748,0,True,2001,6577.0,2643,3.0,3,2
austin,63838636,78745,4,False,1986,6708.0,1650,3.0,3,2
austin,29493825,78745,2,True,2019,6490.0,1086,3.0,2,2
austin,63838634,78745,0,False,1981,8712.0,1375,2.0,3,1
austin,29514379,78748,0,True,1999,4748.0,1743,3.0,3,2
austin,89552394,78748,0,True,2012,7535.0,2175,3.0,3,2
austin,60138947,78748,0,True,2002,6621.0,2608,3.0,3,2
austin,89548393,78748,2,True,2014,4356.0,1895,3.0,3,2
austin,114405946,78748,0,True,2011,6751.0,1618,2.0,3,1
austin,70332661,78748,0,True,2007,8712.0,1826,2.0,3,1
austin,58317365,78748,2,True,2000,6316.0,1422,3.0,3,2
austin,63838556,78745,0,False,2003,8712.0,1291,2.0,3,1
austin,29509893,78748,2,True,1983,6185.0,1753,2.0,3,1
austin,29506971,78748,0,False,1984,6926.0,1383,2.0,3,1
austin,29498999,78745,0,False,1979,7318.0,1520,2.0,3,1
austin,64465440,78748,0,True,2004,6882.0,2479,3.0,3,2
austin,29499048,78745,0,False,1979,9321.0,1701,2.0,3,1
austin,29498998,78745,0,False,1978,8712.0,1508,2.0,3,1
austin,89548887,78748,2,True,2013,4399.0,1935,3.0,3,2
austin,29495315,78745,0,False,1981,10454.0,1210,2.0,3,1
austin,60138939,78748,0,True,2004,5967.0,2834,3.0,3,2
austin,29507435,78748,0,True,1998,6664.0,1589,2.0,3,1
austin,29506885,78748,0,False,1969,16988.4,2500,2.0,5,1
austin,29499045,78745,0,False,1978,8276.0,1514,2.0,3,1
austin,60138937,78748,0,True,2002,6664.0,1901,2.0,3,1
austin,29514351,78748,2,True,1999,5662.0,1454,3.0,4,2
austin,29507432,78748,0,True,1997,7379.0,1348,2.0,3,1
austin,29495312,78745,2,False,1981,8145.0,1114,2.0,3,1
austin,29499028,78745,0,False,1982,10018.0,1420,2.0,3,1
austin,29514350,78748,0,True,1999,5619.0,1271,2.0,3,1
austin,64727656,78748,2,True,2003,6272.0,1826,2.0,4,1
austin,29495311,78745,0,False,1981,8102.0,1186,2.0,3,1
austin,29512850,78748,0,False,1999,43560.0,1896,2.0,4,1
austin,29507420,78748,0,True,1996,4835.0,1547,2.0,3,1
austin,29494966,78745,0,False,1977,7143.0,1418,2.0,3,1
austin,69808924,78748,2,True,2006,4094.0,1909,3.0,4,2
austin,58317348,78748,2,True,2000,5967.0,1718,3.0,3,2
austin,29504419,78748,0,True,1998,5749.0,2088,3.0,4,2
austin,58317484,78748,0,True,2000,10236.0,3126,4.0,5,2
austin,125808482,78739,2,True,2017,6708.0,2551,3.0,4,2
austin,29500994,78745,0,True,1981,8276.0,1968,0.0,0,1
austin,80089495,78748,2,True,2008,5357.0,1590,3.0,3,2
austin,29505988,78748,0,False,1983,5662.0,1315,2.0,3,1
austin,29515480,78748,0,True,1999,9583.0,2603,2.0,4,2
austin,29508495,78748,0,False,1982,7840.0,1162,1.0,3,1
austin,29488917,78749,1,True,1999,7492.0,2178,3.0,4,2
austin,64470445,78748,0,True,2004,6272.0,1745,3.0,3,2
austin,58317473,78748,2,True,2000,10628.0,2074,2.0,3,1
austin,29500968,78745,2,False,1966,12632.4,590,0.0,3,1
austin,29506494,78748,0,False,1986,9452.0,1425,2.0,3,2
austin,58314907,78745,0,False,1978,6403.0,1604,2.0,3,1
austin,29505965,78748,0,False,1983,5749.0,1271,2.0,3,1
austin,58314905,78745,0,False,1977,6969.0,1893,2.0,3,1
austin,80098436,78748,2,True,2007,8537.0,1523,2.0,4,1
austin,29510470,78749,0,True,1992,14374.8,2965,3.0,4,2
austin,83818907,78748,0,True,2008,4965.0,1340,2.0,3,1
austin,29505955,78748,0,False,1986,7187.0,1572,2.0,3,1
austin,83831967,78748,0,True,2010,8319.0,3243,4.0,4,2
austin,29508489,78748,4,False,1981,7666.0,1017,2.0,3,1
austin,29480900,78749,0,False,1980,9060.0,1706,2.0,3,1
austin,64677903,78748,2,True,2004,6098.0,1707,2.0,3,2
austin,29515466,78748,0,True,1999,9365.0,1868,2.0,3,1
austin,80101954,78745,0,True,2008,6969.0,2170,2.0,3,1
austin,29515465,78748,0,True,1996,8102.0,1441,2.0,3,1
austin,80089897,78748,0,True,2006,6446.0,1612,2.0,3,1
austin,29503445,78745,1,False,1973,12196.8,943,2.0,3,1
austin,58314897,78745,4,False,1976,7753.0,1483,3.0,4,1
austin,29510465,78749,0,True,1993,13068.0,2100,2.0,3,1
austin,29513984,78748,0,False,1986,4181.0,1392,3.0,3,2
austin,29488893,78749,0,False,1981,6751.0,1260,2.0,3,1
austin,83823963,78748,2,True,2014,7753.0,2478,3.0,4,2
austin,29513983,78748,0,False,1986,5009.0,1293,3.0,3,2
austin,29500932,78745,0,False,1971,10018.0,1680,2.0,3,1
austin,29488882,78749,0,False,1981,6728.0,1300,2.0,5,1
austin,29497425,78745,0,False,1977,7405.0,1205,2.0,3,2
austin,89546958,78739,0,False,1970,73180.8,4040,5.0,4,2
austin,29486361,78749,0,False,1980,6446.0,1268,2.0,3,1
austin,29490352,78749,2,False,1984,41382.0,1913,3.0,3,2
austin,29510979,78748,0,True,1997,8581.0,1603,3.0,3,2
austin,29497420,78745,0,False,1975,5749.0,1248,2.0,3,1
austin,29511954,78739,0,True,2001,9801.0,2165,2.0,3,1
austin,29500919,78745,0,False,1980,20473.2,1296,0.0,2,1
austin,29483341,78749,0,True,1977,15246.0,2419,3.0,3,2
austin,63395418,78748,0,True,2004,3484.0,1992,3.0,4,2
austin,58314832,78745,0,False,1978,6316.0,1410,2.0,3,1
austin,29513449,78748,8,True,1988,7361.0,3279,4.0,5,2
austin,83812978,78748,2,True,2011,7840.0,2173,3.0,3,2
austin,64669862,78748,2,True,2003,14810.4,1487,2.0,3,1
austin,29486319,78749,0,False,1980,6534.0,1239,2.0,3,1
austin,29512977,78748,0,False,1989,7971.0,1430,2.0,3,1
austin,29486313,78749,0,False,1982,6534.0,1074,2.0,3,1
austin,145657976,78748,0,True,2015,5575.0,1888,3.0,3,2
austin,63395416,78748,1,True,2004,3615.0,1699,3.0,3,2
austin,29515439,78748,0,True,1997,6534.0,1822,3.0,4,2
austin,29506415,78748,0,False,1996,6534.0,1547,2.0,3,1
austin,29515438,78748,0,True,1997,6098.0,1573,2.0,3,1
austin,29506413,78748,0,False,1996,5837.0,1328,2.0,3,1
austin,29508470,78748,2,False,1982,9321.0,1444,2.0,3,1
austin,29480774,78749,2,False,1982,8276.0,2064,2.0,4,1
austin,29513438,78748,2,True,1985,10715.0,1961,2.0,3,1
austin,80089912,78745,2,True,2010,6098.0,2882,4.0,4,2
austin,119622968,78748,0,True,2013,6534.0,1634,2.0,3,1
austin,29506412,78748,2,False,1996,5837.0,1560,2.0,3,1
austin,29486259,78749,0,False,1980,8537.0,1522,2.0,3,1
austin,29501412,78745,0,False,1978,7013.0,1503,2.0,3,2
austin,29506411,78748,0,False,1995,9147.0,2182,3.0,3,2
austin,145656425,78748,0,True,2015,10890.0,3772,4.0,5,2
austin,29510965,78748,0,True,1996,5257.0,1436,2.5,4,2
austin,29498909,78745,2,False,1979,9583.0,1508,2.0,3,1
austin,2089972964,78748,0,True,2018,5227.0,2110,3.0,3,1
austin,58314756,78745,2,False,1981,6969.0,1824,3.0,3,2
austin,112087923,78748,1,True,2012,7409.0,1144,2.0,2,2
austin,70342905,78745,0,True,2006,5401.0,1438,3.0,3,2
austin,29515423,78748,0,True,1997,15246.0,2077,2.0,3,1
austin,29490485,78749,0,False,1984,6098.0,2233,3.0,3,2
austin,145656422,78739,0,True,2016,6490.0,3156,4.0,4,2
austin,58314740,78745,0,False,1981,17424.0,1581,2.0,3,1
austin,29508457,78748,0,False,1982,7579.0,1125,2.0,3,1
austin,80101497,78748,2,True,2009,6011.0,1753,2.0,3,1
austin,58314727,78745,0,False,1981,13939.2,2206,3.0,4,2
austin,29497403,78745,0,False,1975,6577.0,1547,2.0,3,1
austin,29510954,78748,2,True,1997,5052.0,1436,2.5,4,2
austin,29502899,78745,0,False,1980,10541.0,2000,0.0,3,1
austin,29511914,78739,0,True,2002,9840.0,2975,3.0,5,2
austin,83819308,78748,0,True,2012,6969.0,1521,2.0,3,1
austin,29498897,78745,0,False,1980,10389.0,1014,2.0,3,1
austin,119617410,78739,0,True,2014,7623.0,3449,4.0,5,2
austin,145657445,78748,0,True,2015,5662.0,1819,3.0,3,2
austin,80097306,78748,0,True,2007,5662.0,2202,3.0,5,2
austin,29497394,78745,0,False,1976,5749.0,1115,2.0,3,1
austin,58314710,78745,0,False,1978,16988.4,1464,2.0,3,1
austin,29515409,78748,0,True,1999,5749.0,1448,2.0,3,1
austin,63351391,78748,0,True,2004,3702.0,2322,3.0,4,2
austin,58317519,78748,2,True,2000,14810.4,2603,2.0,3,2
austin,119623943,78748,0,True,2015,7056.0,1645,2.0,3,1
austin,29480703,78749,0,True,1982,9147.0,2178,3.0,4,2
austin,29508443,78748,0,False,1981,7013.0,912,1.0,3,1
austin,80087305,78748,4,True,2008,6751.0,2569,3.0,4,2
austin,112087905,78748,0,True,2013,7409.0,1118,2.0,2,2
austin,70331740,78735,0,True,2005,9147.0,3079,3.0,4,2
austin,29477740,78736,5,True,1983,9234.0,1818,2.0,3,1
austin,29477739,78736,0,True,1983,8712.0,1995,3.0,3,2
austin,29477738,78736,0,True,1983,10628.0,2011,2.0,3,1
austin,70356737,78735,0,True,2007,7405.0,4015,4.0,5,2
austin,70331737,78735,3,True,2005,8407.0,3297,4.0,4,2
austin,70356735,78735,2,True,2007,9147.0,3174,3.0,4,2
austin,70331730,78735,2,True,2005,9147.0,3410,4.0,5,2
austin,29327226,78735,7,True,2003,138956.4,14091,10.0,6,3
austin,83822222,78735,3,True,2014,46173.6,5049,6.0,5,2
austin,29477734,78736,0,True,1992,10018.0,1400,2.0,3,1
austin,29475719,78735,0,False,1973,14810.4,1250,2.0,2,1
austin,29477717,78736,0,True,1983,10193.0,2023,2.0,3,2
austin,114406705,78735,0,True,2011,12632.4,2624,3.0,5,2
austin,29475698,78735,0,False,1971,13503.6,1906,2.0,3,1
austin,70348197,78735,0,True,2008,54450.0,4615,5.0,4,2
austin,29475696,78735,4,False,1969,13503.6,1760,2.0,3,1
austin,2091181194,78735,0,True,2018,68824.8,4727,5.0,4,1
austin,29477690,78736,0,False,1979,13939.2,1625,2.0,3,1
austin,29477688,78736,0,False,1979,16117.2,1550,2.0,3,1
austin,29477682,78736,2,True,1983,12632.4,2182,4.0,3,2
austin,80102679,78735,0,True,2008,10236.0,3596,4.0,4,2
austin,144358169,78736,0,False,2010,9147.0,1886,3.0,3,2
austin,29333157,78733,2,True,1990,12196.8,3269,4.0,4,2
austin,29333144,78735,0,True,2001,56628.0,6442,7.0,6,1
austin,64617142,78736,0,True,2004,7187.0,2840,3.0,4,2
austin,94642637,78735,3,True,2015,11325.6,3868,4.0,3,1
austin,94642632,78735,0,True,2015,10890.0,4187,5.0,4,2
austin,29333130,78735,0,True,1999,29185.2,4995,4.0,4,2
austin,2124742113,78735,2,True,2011,12632.4,2276,3.0,3,2
austin,29333141,78735,3,True,1996,39639.6,4321,5.0,5,2
austin,29477604,78736,0,False,1986,15681.6,1344,2.0,3,1
austin,29477595,78736,2,False,1983,15246.0,1318,2.0,3,1
austin,70352091,78735,0,True,2015,39639.6,5156,5.0,4,2
austin,64585089,78735,0,True,2003,12196.8,2493,3.0,3,1
austin,70352088,78735,0,True,2006,34848.0,6046,7.0,5,1
austin,80091587,78735,0,True,2010,13503.6,2561,3.0,3,1
austin,70352087,78735,0,True,2007,35283.6,5578,8.0,5,2
austin,64689585,78735,3,True,2004,6926.0,3052,3.0,3,2
austin,119622084,78735,2,True,2012,12632.4,1928,3.0,3,2
austin,29477583,78736,2,True,1992,9583.0,1487,2.0,3,1
austin,70352082,78735,5,True,2008,49222.8,7681,7.0,5,2
austin,64428070,78735,0,True,2003,9147.0,3469,4.0,4,2
austin,29333070,78735,0,True,2001,26571.6,5897,7.0,6,2
austin,64633569,78736,0,True,2003,9016.0,3107,4.0,4,2
austin,83816567,78735,0,True,2016,43560.0,6579,6.0,4,1
austin,29333066,78735,3,True,1995,35283.6,5429,4.0,4,2
austin,83813564,78735,0,True,2018,34412.4,6280,7.0,5,2
