zpid,city,zipcode,latitude,longitude,yearBuilt,latestPrice,latest_salemonth,lotSizeSqFt,livingAreaSqFt,avgSchoolRating,numOfBathrooms,numOfBedrooms
80104336,austin,78732,30.34478378,-97.91585541,2009,365000,7,5662,1947,8.333333333,2,3
70352400,austin,78732,30.34939003,-97.90281677,2011,590000,6,9452,3335,8.666666667,4,4
29341382,austin,78746,30.31919289,-97.8123703,1989,699000,3,29620.8,3649,9,5,4
251030552,pflugerville,78660,30.41420746,-97.64399719,2017,300000,7,12196.8,2112,3.666666667,3,4
70992345,austin,78717,30.49643707,-97.79521942,2007,289000,4,8189,1815,8.333333333,3,3
29462725,austin,78725,30.2324295,-97.58869171,2000,205000,5,6534,1726,3,3,3
29461328,austin,78725,30.238657,-97.58609009,1998,214900,6,5248,1692,3,2,3
29340878,austin,78733,30.3172493,-97.84424591,1999,1244000,4,64904.4,3852,9.333333333,4,4
55299490,austin,78737,30.17897224,-97.95841217,2011,149900,10,83635.2,3750,8,3,4
70352399,austin,78732,30.34956741,-97.90281677,2010,649500,7,9452,4172,8.666666667,4,5
29395357,austin,78724,30.28877258,-97.66013336,1975,250000,9,6621,1116,3.666666667,2,4
29462724,austin,78725,30.23230362,-97.58878326,2000,195000,10,5445,1476,3,3,3
29340875,austin,78733,30.31758118,-97.84160614,1996,1290000,9,73180.8,3652,9.333333333,4,4
29368517,austin,78726,30.41860771,-97.85771942,1988,425000,9,12632.4,2949,7,3,4
83823333,austin,78732,30.36952209,-97.90782166,2007,810000,5,12632.4,4326,8.666666667,6,5
120900046,pflugerville,78660,30.43286705,-97.66210938,2013,249990,8,6141,1652,2.666666667,2,3
83833421,austin,78730,30.36041451,-97.84178925,2006,1449000,5,46609.2,4808,7,4,4
70335832,austin,78732,30.35381508,-97.90779877,2005,475000,5,10018,2746,8.666666667,3,4
29370422,austin,78750,30.42526817,-97.7972641,1989,612000,2,10367,3033,9,3,4
70992341,austin,78717,30.49619865,-97.79465485,2007,340000,9,7753,2015,8.333333333,3,3
88023921,austin,78750,30.45225906,-97.81585693,2004,452000,9,6272,2825,7.666666667,3,4
29341366,austin,78746,30.3201828,-97.80727386,2002,1425000,10,67082.4,6078,9,6,4
251033728,austin,78744,30.15183067,-97.71921539,2019,429900,12,5985,2570,3.666666667,3,4
70992334,austin,78717,30.49550629,-97.79438019,2007,199000,3,6098,1626,8.333333333,2,3
120897535,pflugerville,78660,30.43344879,-97.66317749,2014,249087,9,9016,2502,2.666666667,3,4
80093353,austin,78724,30.27707481,-97.63145447,2007,225000,4,5706,1442,3.666666667,2,3
29459824,austin,78725,30.24663544,-97.58437347,1996,156485,11,5662,1898,3,3,3
29346897,austin,78733,30.34336662,-97.87294006,1989,612000,6,43560,3675,8,4,5
29340866,austin,78733,30.31435585,-97.84210968,1994,1350000,3,137214,4016,9.333333333,4,4
70992331,austin,78717,30.49590683,-97.79511261,2007,409000,3,11761.2,2868,8.333333333,4,4
29351415,austin,78731,30.35664558,-97.78723907,1999,1249000,10,14810.4,3427,7,4,3
29342397,austin,78733,30.32953072,-97.87481689,1970,585900,10,32234.4,1686,8,2,4
241938219,austin,78744,30.16496658,-97.72420502,2017,355000,4,6534,2289,3.666666667,3,4
29368420,austin,78750,30.42193794,-97.80211639,1983,337000,11,12196.8,2269,9,3,4
29368500,austin,78726,30.42073441,-97.85744476,1998,519900,7,10890,2698,7,3,4
83828324,austin,78732,30.351017,-97.91342926,2006,1649000,7,102366,5555,8.333333333,6,4
70348860,austin,78730,30.34431458,-97.81569672,2005,1399000,5,28314,6038,7,8,5
249878946,pflugerville,78660,30.41104126,-97.63951874,2019,310990,5,9883,1865,3,2,4
29351414,austin,78731,30.35659981,-97.78700256,1999,1500000,6,14374.8,3994,7,4,4
70345711,austin,78725,30.23060608,-97.59249878,2006,200000,7,4660,1986,3,3,5
70992322,austin,78717,30.4946804,-97.79494476,2007,364900,6,8842,2471,8.333333333,2,3
145658498,austin,78724,30.29158401,-97.64296722,2016,410000,8,5793,2526,3.666666667,4,3
145655717,austin,78744,30.1764946,-97.69475555,2015,305000,7,4399,1772,3.666666667,3,3
29360913,austin,78750,30.37818336,-97.79055786,1984,449000,5,7293,2294,7,3,3
64696895,austin,78735,30.29371071,-97.87338257,2005,1200000,4,11325.6,3533,5.666666667,4,4
185217321,austin,78717,30.49648285,-97.79410553,2006,315000,7,7927,1837,8.333333333,2,3
70345708,austin,78725,30.23123741,-97.59272003,2010,127926,5,4660,1378,3,2,3
84138980,austin,78737,30.17464447,-98.00067139,2006,495000,11,16552.8,3854,8,4,4
83824836,austin,78724,30.27605057,-97.63137054,2007,289900,7,5662,2573,3.666666667,3,4
2088560215,austin,78744,30.16153908,-97.71651459,2018,385990,10,8929,2457,3.666666667,3,4
70352394,austin,78732,30.35012436,-97.89225769,2006,600000,7,12196.8,2538,8.333333333,3,3
29462708,austin,78725,30.23038483,-97.59002686,2000,180000,8,6316,1467,3,3,3
29344853,austin,78746,30.33826637,-97.80984497,1997,847000,8,13068,3092,9,4,4
64640832,austin,78724,30.28725243,-97.64602661,2006,288500,10,5749,1339,3.666666667,2,3
55299479,austin,78737,30.17994308,-97.95948792,2005,595000,10,53578.8,3062,8,4,4
29375915,austin,78750,30.43884087,-97.79732513,1977,695000,8,10759,2611,8.666666667,3,5
29344851,austin,78746,30.33783722,-97.81027985,1996,1275000,8,13503.6,3385,9,4,4
111371325,austin,78724,30.27993011,-97.62618256,2014,240000,7,5662,1710,3.666666667,2,4
29461308,austin,78725,30.24083138,-97.5863266,1986,219500,8,6446,1854,3,3,3
60138195,austin,78725,30.23691368,-97.58863068,2002,219900,5,7797,1890,3,2,3
29370415,austin,78750,30.42622566,-97.79673767,1985,449000,5,10890,1952,9,2,4
120895893,austin,78732,30.3469696,-97.8912735,2012,749900,2,13939.2,4318,8.333333333,4,4
80094819,austin,78732,30.34322166,-97.92060089,2010,624900,3,14810.4,4455,8.333333333,5,5
29471186,austin,78719,30.12716103,-97.68093109,2012,250000,11,87120,1680,3.333333333,2,3
29459807,austin,78725,30.24645233,-97.58378601,1986,185500,3,5532,1493,3,2,3
29372913,austin,78750,30.4299469,-97.81389618,1996,665000,12,6098,3323,8.666666667,4,4
58297966,austin,78746,30.32579613,-97.80976105,1999,460000,2,12632.4,2913,9,2,4
70992306,austin,78717,30.49398422,-97.7937088,2006,295000,7,7274,1694,8.333333333,2,3
80106317,austin,78724,30.27298546,-97.63204956,2008,225000,5,5967,1704,3.666666667,2,3
29459805,austin,78725,30.24607468,-97.58544159,1987,200000,6,6229,1815,3,3,4
29375911,austin,78750,30.44238663,-97.7980957,1977,594900,1,18730.8,3451,8.666666667,3,4
55299476,austin,78737,30.17802429,-97.95896149,2006,596900,4,53578.8,3128,8,3,3
58298400,austin,78750,30.37119675,-97.79007721,1980,425000,4,4268,1927,7,3,3
29342388,austin,78733,30.32578087,-97.86688232,1998,725000,5,21780,2876,8,3,4
29375910,austin,78750,30.44181442,-97.79823303,2002,599999,6,17424,2550,8.666666667,3,3
111372812,austin,78732,30.34127045,-97.91228485,2012,685000,6,12196.8,4124,8.333333333,4,5
145658177,austin,78744,30.17625618,-97.69580841,2015,279000,12,6621,1821,3.666666667,2,3
29464187,austin,78725,30.22966194,-97.59049225,2001,179900,7,6359,1748,3,3,3
80104443,del valle,78617,30.16772842,-97.62872314,2009,179900,10,4356,1341,3.333333333,2,3
70336887,austin,78735,30.29440689,-97.87634277,2006,999000,11,12632.4,4095,5.666666667,4,5
29361809,austin,78734,30.38127136,-97.91638184,1981,599750,12,25700.4,2076,7,3,3
29343331,austin,78746,30.3314209,-97.80094147,1984,515000,3,4791,1616,9,2,2
89552800,austin,78725,30.23784828,-97.57133484,2010,192000,1,6194,1432,3,3,3
70341938,del valle,78617,30.16840172,-97.61797333,2008,195000,5,6534,1491,3.333333333,2,3
96645484,austin,78733,30.33103752,-97.85565948,2007,2750000,5,43560,10611,8,10,6
121656827,austin,78730,30.33863449,-97.82909393,2014,1250000,5,20908.8,4323,7,4,4
29353897,austin,78731,30.36219215,-97.78605652,1963,649000,4,18730.8,2160,7,2,3
80102437,del valle,78617,30.1692028,-97.62995148,2008,79000,4,5052,1586,3.333333333,2,4
29372406,austin,78750,30.4308567,-97.79787445,1985,599900,7,10890,2742,8.666666667,3,4
70330384,austin,78733,30.32501793,-97.85633087,2005,2650000,10,43560,6530,8,7,5
124149797,austin,78717,30.4832859,-97.78955841,2016,439000,12,6359,1977,7.666666667,2,3
70345678,austin,78725,30.23196983,-97.59267426,2009,209798,2,4791,1522,3,2,4
124845293,austin,78732,30.3359623,-97.91873169,2016,1140000,6,14810.4,5162,8.333333333,5,5
120896822,austin,78730,30.33192444,-97.82577515,2013,750000,12,12196.8,3004,7,4,3
29395301,austin,78724,30.28787231,-97.66110992,1972,290000,10,7884,1110,3.666666667,2,3
70345937,del valle,78617,30.16614151,-97.62547302,2005,150000,7,6011,1423,3.333333333,2,3
58298396,austin,78750,30.37126541,-97.79066467,1980,475000,10,4268,1869,7,3,3
58300404,austin,78726,30.43742943,-97.81600952,2000,610000,6,11325.6,4148,8,3,5
60136380,austin,78733,30.3419323,-97.85429382,2001,475000,2,28314,2287,8,3,3
29342316,austin,78733,30.32426834,-97.84273529,2002,3500000,12,66211.2,5764,9.333333333,5,4
111370793,austin,78732,30.34133911,-97.91004181,2011,539000,8,9888,2968,8.333333333,4,5
80079467,austin,78737,30.17312813,-97.99671173,2006,549900,6,13068,4679,8,5,5
251036659,austin,78744,30.1514225,-97.72044373,2019,429900,9,7152,2433,3.666666667,3,4
29372402,austin,78750,30.43179893,-97.79807281,1984,414995,7,9888,2047,8.666666667,2,3
116080293,austin,78717,30.49153519,-97.79708862,2012,329000,6,13068,1905,8.333333333,2,3
120898376,austin,78732,30.34533691,-97.89547729,2013,965000,7,26571.6,4393,8.333333333,4,4
70345672,austin,78725,30.23139191,-97.59304047,2011,119900,8,4660,2074,3,3,5
29344810,austin,78746,30.33647728,-97.81639099,1974,1150000,7,10890,1940,9,2,4
80107289,austin,78732,30.34233284,-97.91957092,2009,725000,11,13939.2,4416,8.333333333,4,5
29353999,austin,78730,30.36676788,-97.84613037,2000,1475000,7,63597.6,5057,7,6,4
29395299,austin,78724,30.28814888,-97.66136169,1972,329500,7,7230,1903,3.666666667,3,5
145655653,austin,78744,30.17717934,-97.69424438,2015,299900,10,7405,2075,3.666666667,3,4
89548288,austin,78732,30.34815025,-97.91316223,2008,349990,6,6316,2705,8.333333333,4,4
29351394,austin,78731,30.35415268,-97.78614044,1995,725000,8,17424,2893,7,3,4
29342304,austin,78730,30.32529449,-97.83367157,1978,2399000,11,31798.8,3019,7,4,3
29358887,austin,78750,30.37691879,-97.79443359,1983,715000,7,39639.6,2922,7,3,3
83819425,del valle,78617,30.15903854,-97.63988495,2007,210000,12,5357,2322,3,3,4
88027789,austin,78717,30.49679947,-97.79074097,2004,435000,6,8457,3468,5.77869409,4,5
70345662,austin,78725,30.23171806,-97.59346008,2009,180000,12,4660,1272,3,2,3
29372400,austin,78750,30.4322567,-97.79816437,1985,549500,9,9844,2774,8.666666667,2,3
70333788,austin,78732,30.35470963,-97.90787506,2005,480000,5,9670,2883,8.666666667,3,4
29351383,austin,78731,30.35559273,-97.78649139,1994,820000,12,9147,3560,7,3,5
80087925,del valle,78617,30.16799927,-97.62743378,2008,189400,5,4965,1856,3.333333333,3,3
89550796,austin,78724,30.27861214,-97.63153839,2014,245000,6,8755,1704,3.666666667,2,3
111968786,austin,78717,30.49013519,-97.79618073,2012,332900,6,5837,1937,8.333333333,3,3
70323862,austin,78733,30.31937981,-97.85903931,2005,1435000,11,44431.2,4684,8,6,5
70341923,del valle,78617,30.1688118,-97.61817169,2009,269000,5,6272,2691,3.333333333,3,4
64634789,austin,78724,30.2871151,-97.65892792,2003,295000,5,8276,1274,3.666666667,2,3
89651286,austin,78717,30.49352646,-97.79266357,2008,295000,4,7405,1844,8.333333333,2,3
60136362,austin,78733,30.3390789,-97.86952972,1973,200000,7,23086.8,952,8,1,1
29470419,del valle,78617,30.15845108,-97.64512634,1998,199900,10,6969,1466,3,3,3
121656881,austin,78750,30.39226913,-97.82859039,2013,365000,3,6368,1790,7,3,2
64842284,austin,78724,30.29333878,-97.64290619,2004,228500,6,4617,1450,3.666666667,3,3
2086373955,austin,78737,30.16576767,-97.99888611,2019,568900,5,9583,3400,7,4,4
70345631,austin,78725,30.23336601,-97.59241486,2005,199900,11,5662,1436,3,2,3
29368396,austin,78759,30.41748619,-97.79251099,1993,819900,2,12196.8,4079,9,5,5
145657415,del valle,78617,30.16080666,-97.63445282,2016,280000,6,4965,2873,3,3,5
114157955,austin,78737,30.16082573,-97.99833679,2011,399900,8,13068,2835,8,4,4
29351381,austin,78731,30.35588837,-97.78661346,1994,799999,1,9408,3549,7,5,5
64578358,austin,78733,30.33237267,-97.86319733,2003,645000,6,14374.8,3186,8,4,4
125808623,austin,78725,30.23623276,-97.58108521,2014,214900,9,4617,1508,3,2,3
251029914,del valle,78617,30.16065979,-97.63207245,2017,236900,5,10497,1591,3,2,3
125887777,austin,78732,30.33193779,-97.92899323,2018,575000,6,10367,2758,8.333333333,4,4
70330356,austin,78733,30.32351685,-97.86147308,2012,385000,11,109335.6,109292,8,0,5
29351880,austin,78730,30.36155319,-97.83818054,1999,769000,4,43560,4087,7,4,4
125934135,austin,78744,30.17551804,-97.69422913,2015,248500,7,5445,1617,3.666666667,2,3
70992278,austin,78717,30.49448776,-97.79380798,2006,334400,9,6098,1995,8.333333333,3,3
70345913,del valle,78617,30.16716194,-97.62570953,2006,174900,9,5401,1586,3.333333333,2,4
29374395,austin,78750,30.43745041,-97.80324554,1976,699000,2,14810.4,2796,8.666666667,2,4
2098913275,austin,78725,30.2384243,-97.57375336,2015,199900,10,6185,1100,3,2,3
29353878,austin,78731,30.36276436,-97.78798676,2018,1235000,5,16552.8,3602,7,4,4
125090634,austin,78744,30.17607117,-97.69422913,2015,250000,3,4399,1489,3.666666667,2,3
70352275,austin,78732,30.34526825,-97.92012787,2013,999990,8,54450,4000,8.333333333,4,5
83829268,austin,78724,30.28055191,-97.62910461,2012,270000,5,8276,2088,3.666666667,3,4
29351378,austin,78731,30.35368347,-97.78617096,1992,949997,5,12632.4,3972,7,5,4
94882853,austin,78732,30.34864235,-97.8937912,2011,349000,12,8712,1859,8.333333333,2,3
250399952,driftwood,78619,30.13458061,-97.97703552,2018,625000,3,43995.6,3800,7,4,4
70345600,austin,78725,30.23305893,-97.59364319,2009,195000,10,4268,2026,3,3,5
70992273,austin,78717,30.4958725,-97.7959671,2006,375000,3,9583,2801,8.333333333,4,4
70352265,austin,78730,30.34258461,-97.82472992,2014,125000,5,20908.8,4069,7,4,5
29377392,austin,78750,30.44641304,-97.81057739,1981,419900,6,16117.2,2776,8.666666667,3,4
70345908,del valle,78617,30.16747284,-97.62634277,2006,187500,3,5401,1473,3.333333333,2,4
114156945,austin,78737,30.17370033,-97.99356842,2011,465000,2,15681.6,3239,8,4,4
251030597,austin,78725,30.22666359,-97.58809662,2018,259000,2,6185,2381,3,3,4
29370392,austin,78750,30.42445374,-97.79592133,1984,479999,4,10105,2380,9,2,4
64658848,austin,78733,30.33189774,-97.8608017,2003,650000,2,12196.8,3251,8,4,3
185217270,austin,78717,30.49387932,-97.79450226,2010,327000,3,9583,1859,8.333333333,2,3
29462580,austin,78725,30.23445702,-97.5893631,1999,186000,1,6403,1662,3,2,3
63712399,del valle,78617,30.16786385,-97.62355042,2004,169000,3,6011,1985,3.333333333,2,3
83830766,austin,78724,30.28262901,-97.62900543,2009,235000,2,5749,1532,3.666666667,2,3
29342348,austin,78733,30.32570076,-97.84812927,2001,749000,9,43995.6,3343,9.333333333,4,4
29353871,austin,78731,30.36315536,-97.78704071,1957,949000,7,31363.2,3360,7,4,4
89547757,austin,78732,30.34236336,-97.91446686,2009,400000,11,6011,2045,8.333333333,2,3
88021769,austin,78717,30.49851799,-97.79264069,2005,299900,9,7013,1837,8.333333333,2,3
125805573,austin,78725,30.23656654,-97.57871246,2014,203000,3,4181,1550,3,2,3
29336264,austin,78746,30.29911995,-97.78807068,1982,1695000,5,9191,2333,9,3,3
29395261,austin,78724,30.28848267,-97.66338348,1972,309000,3,6882,1278,3.666666667,2,3
29353870,austin,78731,30.36306572,-97.7864151,2018,1173000,2,9321,2933,7,3,4
241930760,austin,78725,30.23949432,-97.57436371,2016,187900,6,6185,1308,3,3,3
29342345,austin,78733,30.32468605,-97.84745026,1993,1140000,4,50965.2,4299,9.333333333,4,4
88027768,austin,78717,30.49831963,-97.78847504,2003,299900,7,4965,1880,8.333333333,3,3
29353869,austin,78731,30.36336327,-97.78651428,1988,759000,10,19602,2453,7,2,3
29375888,austin,78750,30.44332123,-97.79494476,1977,616000,8,17859.6,3297,8.666666667,3,4
89556257,austin,78724,30.25629616,-97.5800705,2010,179000,7,10585,1776,2.666666667,3,4
145656114,austin,78744,30.17724228,-97.69387054,2015,249900,3,6098,1297,3.666666667,2,3
29470392,del valle,78617,30.15542221,-97.64588928,1999,184000,8,10890,1403,3,2,3
29351365,austin,78731,30.35406685,-97.78661346,1984,799900,6,10454,2329,7,3,3
70337262,austin,78730,30.34306526,-97.81965637,2005,969500,10,15681.6,3122,7,3,4
83826891,del valle,78617,30.15929413,-97.63691711,2013,205000,11,6141,1366,3,2,3
29374385,austin,78750,30.43795013,-97.80276489,1976,447450,2,15246,3031,8.666666667,3,4
29361751,austin,78732,30.3831234,-97.91294861,1975,475000,5,9191,1620,8.333333333,2,2
145653363,austin,78726,30.4020462,-97.84301758,2015,440000,11,8363,2217,7,2,3
83819259,austin,78724,30.28342056,-97.62699127,2008,215000,11,5357,1341,3.666666667,2,3
29375883,austin,78750,30.43878555,-97.7911377,1975,680000,1,14374.8,2501,8.666666667,2,3
83123966,austin,78730,30.34422493,-97.81741333,2007,5800,2,16117.2,4979,7,6,5
145551605,austin,78744,30.17864227,-97.69462585,2018,369723,7,6621,2447,3.666666667,2,3
241937749,austin,78725,30.24258804,-97.5782547,2016,204900,10,5619,1570,3,2,3
83813891,del valle,78617,30.15925407,-97.63680267,2014,195000,7,5662,1474,3,3,3
2094300248,austin,78732,30.33587456,-97.91880035,2018,850000,3,14810.4,5059,8.333333333,5,4
243334255,austin,78717,30.49326134,-97.79819489,2016,364999,5,8211,2244,8.333333333,3,4
29372883,austin,78750,30.43130493,-97.81169891,1984,539000,12,13068,2693,8.666666667,4,4
29359361,austin,78730,30.37522316,-97.84641266,1996,655000,6,10454,3569,7,4,4
29344758,austin,78746,30.33525848,-97.80344391,2001,2595000,10,32670,7413,9,7,5
241930604,austin,78744,30.16111183,-97.71944427,2016,431000,9,8494,2629,3.666666667,3,4
89552498,austin,78724,30.27455521,-97.6328125,2009,215000,5,8712,1704,3.666666667,2,3
70337257,austin,78730,30.34282112,-97.82121277,2006,999000,10,19166.4,4044,7,4,4
89548938,austin,78739,30.17881203,-97.92249298,2011,778000,8,13068,3938,8,4,4
70345882,del valle,78617,30.16798592,-97.62628174,2006,179900,3,4965,1586,3.333333333,2,4
29462554,austin,78725,30.23410606,-97.5860672,1999,174999,2,5227,1041,3,2,2
2090437934,austin,78737,30.16919899,-97.98530579,2012,463000,6,8712,3322,7,4,5
29372882,austin,78750,30.43119621,-97.81198883,1988,555000,3,13068,2742,8.666666667,3,4
29342256,austin,78746,30.32463646,-97.80934143,2002,2299000,9,37461.6,5797,9,6,5
29361741,austin,78732,30.38380241,-97.91087341,1960,384000,10,10236,1404,8.333333333,2,2
125803744,austin,78725,30.23770523,-97.58068848,2014,225000,7,4617,1878,3,3,4
2142047553,austin,78725,30.23602867,-97.56950378,2006,79900,2,6185,1300,3,3,3
145551602,austin,78744,30.17832565,-97.69394684,2018,349000,1,6621,2440,3.666666667,4,4
121655881,austin,78726,30.40890694,-97.84495544,2013,425000,5,11761.2,2640,7,4,4
70352247,austin,78730,30.34334183,-97.82489777,2011,999000,10,22215.6,3571,7,4,4
83123738,austin,78724,30.2747097,-97.6015625,1991,225000,11,131115.6,960,2.666666667,1,2
58298859,austin,78750,30.37397957,-97.78881073,1978,489000,5,5445,1842,7,2,3
80096879,del valle,78617,30.16754913,-97.61994934,2008,200000,11,6098,1442,3.333333333,2,3
58300380,austin,78726,30.43567657,-97.81658173,2000,589900,2,7405,4048,8,4,4
89661246,austin,78717,30.491642,-97.79547119,2010,289900,7,6011,1651,8.333333333,2,3
251032231,austin,78724,30.25974655,-97.58524323,2017,239500,7,5662,2029,2.666666667,2,4
202153434,austin,78737,30.16438675,-97.99640656,2015,455000,9,14374.8,2677,8,3,4
29395244,austin,78724,30.28660393,-97.66234589,1971,295000,4,6534,1227,3.666666667,2,4
70352245,austin,78730,30.34303665,-97.82440186,2010,970000,9,20473.2,3475,7,4,4
83832236,austin,78732,30.37226295,-97.90799713,2006,650000,6,10890,4117,8.666666667,4,5
58298858,austin,78750,30.37393951,-97.78897858,1978,510000,10,8276,1857,7,2,3
83819833,austin,78732,30.34476852,-97.89302826,2011,1150000,6,20473.2,5353,8.333333333,6,5
124720093,austin,78744,30.17856407,-97.69445801,2015,410000,6,6599,3251,3.666666667,3,3
125330933,austin,78737,30.16376305,-97.94042969,2014,440000,1,10497,2582,8,3,4
80095730,austin,78724,30.25709724,-97.57693481,2009,212500,7,5749,1767,2.666666667,2,3
29358857,austin,78750,30.37681389,-97.78762817,1983,435000,6,5967,2042,7,3,4
29361735,austin,78732,30.38371468,-97.91351318,2000,5500,8,9060,4094,8.333333333,5,5
64434238,austin,78724,30.29059982,-97.64427185,2006,198900,7,4791,1080,3.666666667,2,3
70345876,del valle,78617,30.16932678,-97.62835693,2012,196000,11,4965,1439,3.333333333,3,4
83124833,austin,78732,30.3445797,-97.90744781,2009,590000,12,9583,3297,8.333333333,4,4
70352240,austin,78730,30.34411049,-97.82188416,2006,998900,8,22651.2,4855,7,5,5
29363350,austin,78750,30.38959885,-97.80229187,1991,445000,3,9888,2634,7,3,3
64632734,austin,78732,30.3302536,-97.92434692,2002,459900,6,16117.2,2604,8.333333333,3,4
