city,zipcode,latitude,longitude,propertyTaxRate,garageSpaces,hasAssociation,hasCooling,hasGarage,hasHeating,hasSpa,hasView,homeType,parkingSpaces,yearBuilt,latestPrice,numPriceChanges,numOfAccessibilityFeatures,numOfAppliances,numOfParkingFeatures,numOfPatioAndPorchFeatures,numOfSecurityFeatures,lotSizeSqFt,livingAreaSqFt,avgSchoolDistance,avgSchoolRating,avgSchoolSize,MedianStudentsPerTeacher,numOfBathrooms,numOfBedrooms,numOfStories
austin,78721,30.27558708,-97.67909241,1.98,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,1953,124900,5,0,5,2,0,0,7187,960,2.233333333,3.666666667,480,14,1,3,1
austin,78721,30.2837429,-97.6936264,1.98,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,1,1958,230000,3,0,1,2,0,0,6882,960,2.033333333,3.333333333,635,13,2,2,1
austin,78721,30.27827263,-97.67914581,1.98,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Vacant Land,0,1930,425000,2,0,0,0,0,0,79714.8,1658,2.166666667,3.666666667,480,14,0,0,1
austin,78721,30.27682877,-97.67900085,1.98,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,1972,305000,2,0,2,2,0,0,6795,1176,2.2,3.666666667,480,14,2,3,1
austin,78721,30.27119827,-97.68593597,1.98,4,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,4,1963,199900,8,0,3,1,0,0,6098,748,1.3,3,406,11,1,3,1
austin,78721,30.28441048,-97.6788559,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1950,235000,3,0,0,2,0,0,17859.6,1238,2.266666667,3.333333333,635,13,2,3,1
austin,78721,30.28035164,-97.68036652,1.98,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,1,1963,229900,6,0,3,2,0,2,6969,1222,2.2,3.333333333,635,13,2,3,1
austin,78721,30.27984619,-97.67750549,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Single Family,0,2002,315000,2,0,7,1,0,1,9250,1336,2.166666667,3.666666667,480,14,2,3,1
austin,78721,30.27842712,-97.68706512,1.98,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,1,2014,375000,13,0,7,3,0,0,5445,1750,2.033333333,3.333333333,635,13,3,3,2
austin,78721,30.28262711,-97.67894745,1.98,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,1,2018,539999,4,0,5,3,0,0,8232,2272,2.3,3.333333333,635,13,3,4,2
austin,78721,30.27708054,-97.68740082,1.98,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Family,0,1935,125000,1,0,0,2,0,0,21344.4,488,2.033333333,3.333333333,635,13,1,2,3
austin,78723,30.2922802,-97.66873169,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2007,315000,3,0,4,1,0,0,5183,1426,2.566666667,3,719,15,2,3,1
austin,78723,30.28997421,-97.66892242,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2007,159900,6,0,4,1,1,1,4704,1781,2.6,3,719,15,3,3,2
austin,78721,30.27456856,-97.68583679,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2007,539900,6,0,3,0,0,0,16552.8,1694,2.166666667,3.333333333,635,13,3,3,2
austin,78723,30.29029846,-97.67799377,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1999,399000,2,0,3,1,1,1,10367,1325,2.333333333,3,719,15,2,3,1
austin,78721,30.27214432,-97.68119812,1.98,2,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,2,2017,579000,4,0,7,2,0,0,12196.8,2355,1.466666667,3,406,11,3,3,2
austin,78721,30.28122139,-97.68670654,1.98,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,1,1965,285000,9,0,1,2,0,0,6534,840,2,3.333333333,635,13,1,3,1
austin,78721,30.28162384,-97.68128967,1.98,2,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,2,1961,79000,8,0,5,3,1,1,6098,864,2.166666667,3.333333333,635,13,1,3,1
austin,78723,30.2906971,-97.66802216,1.98,3,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,3,2007,255000,3,0,8,3,0,0,4704,828,2.633333333,3,719,15,1,2,1
austin,78721,30.28207588,-97.68161774,1.98,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,1,1963,295000,5,0,4,2,0,0,6926,1014,2.166666667,3.333333333,635,13,1,3,1
austin,78723,30.29190254,-97.67675781,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1986,325000,3,0,4,1,0,0,6795,1127,2.333333333,3,719,15,2,3,1
austin,78721,30.28194046,-97.69005585,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2002,359000,3,0,7,0,2,1,9931,1156,2,3.333333333,635,13,2,3,1
austin,78723,30.29120636,-97.6774826,1.98,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,1,1999,249900,10,0,2,2,0,0,7666,1028,2.3,3,719,15,2,3,1
austin,78721,30.28229713,-97.6774826,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Vacant Land,0,2000,185000,2,0,2,0,0,0,8450,1232,2.333333333,3.333333333,635,13,0,3,1
austin,78721,30.28265381,-97.68131256,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1961,439900,1,0,1,1,1,0,7100,1352,2.166666667,3.333333333,635,13,2,3,1
austin,78721,30.28288651,-97.68861389,1.98,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,1963,575000,2,0,3,2,0,0,9365,2348,2.033333333,3.333333333,635,13,3,4,2
austin,78721,30.28190422,-97.67995453,1.98,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,1,1971,333900,4,0,4,3,0,0,5820,891,2.233333333,3.333333333,635,13,1,3,1
austin,78721,30.26780701,-97.68335724,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Vacant Land,0,1975,275000,1,0,0,1,0,0,8755,1643,1.233333333,3,406,11,0,1,1
austin,78721,30.28226471,-97.67974091,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Single Family,0,1963,160000,4,0,3,0,0,0,5662,840,2.233333333,3.333333333,635,13,2,2,1
austin,78721,30.28074074,-97.69093323,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2007,499900,1,0,4,1,0,0,8106,1763,2,3.333333333,635,13,2.5,3,2
austin,78721,30.26762009,-97.68482971,1.98,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Condo,1,2015,349900,1,0,8,2,0,0,3933,1393,1.266666667,3,406,11,3,2,2
austin,78721,30.2838192,-97.68981171,1.98,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,1,1962,384000,6,0,5,2,0,0,13503.6,1325,2.033333333,3.333333333,635,13,2,2,1
austin,78721,30.27374268,-97.6822052,1.98,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,2018,498000,1,0,0,2,0,0,6969,1534,2.266666667,3.333333333,635,13,3,3,2
austin,78721,30.2751236,-97.68395996,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2007,375000,1,0,1,0,0,0,6098,1413,2.2,3.333333333,635,13,2,2,1
austin,78721,30.28420067,-97.68781281,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1958,410000,6,0,4,2,1,0,11325.6,1352,2.033333333,3.333333333,635,13,2,3,1
austin,78721,30.26990509,-97.68697357,1.98,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,1,1967,309990,7,0,1,2,0,0,7710,1172,1.3,3,406,11,1,3,1
austin,78723,30.28993225,-97.67460632,1.98,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,1971,469900,3,0,3,2,0,0,8712,1779,2.4,3,719,15,2,4,1
austin,78721,30.27902412,-97.69120026,1.98,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1958,250000,2,0,0,0,0,0,6534,624,2,3.333333333,635,13,1,2,1
austin,78721,30.27916527,-97.6912384,1.98,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Vacant Land,0,2018,260000,2,0,0,1,0,0,6534,6621,2,3.333333333,635,13,0,2,1
austin,78723,30.29078674,-97.6740799,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1971,295000,1,0,2,1,0,0,8712,1325,2.433333333,3,719,15,2,3,1
austin,78721,30.27996445,-97.69332123,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2016,475000,3,0,3,0,0,0,7013,1594,2.033333333,3.333333333,635,13,3,3,2
austin,78723,30.29107094,-97.6738205,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1971,309900,2,0,3,1,0,0,8712,1164,2.433333333,3,719,15,1,3,1
austin,78721,30.28007507,-97.67485046,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1960,350000,4,0,4,0,0,0,13503.6,997,2.1,3.666666667,480,14,2,3,1
austin,78723,30.28742409,-97.6761322,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1971,375000,2,0,2,1,0,0,8755,1344,2.5,3,719,15,2,3,1
austin,78721,30.28394508,-97.68212891,1.98,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Family,0,1960,292999,2,0,1,1,0,0,5662,960,2.2,3.333333333,635,13,1,3,1
austin,78723,30.28793526,-97.6758194,1.98,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,1971,510000,4,0,4,3,0,0,8712,2400,2.433333333,3,719,15,4,4,2
austin,78721,30.28409386,-97.68257141,1.98,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,1,1961,350000,2,0,7,3,1,0,5680,1183,2.133333333,3.333333333,635,13,1,3,1
austin,78721,30.26564217,-97.69005585,1.98,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,1962,299900,5,0,1,3,0,0,10323,2206,1.266666667,3.333333333,437,11,2,3,2
austin,78721,30.27633095,-97.68478394,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2008,419000,5,0,3,0,3,4,5837,1374,2.133333333,3.333333333,635,13,2,3,1
austin,78723,30.28844833,-97.67551422,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1971,399900,8,0,3,1,0,0,8624,1392,2.466666667,3,719,15,2,3,1
austin,78721,30.27849388,-97.68917847,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Condo,0,2005,399000,1,0,3,1,3,2,4791,1634,2.033333333,3.333333333,635,13,3,3,2
austin,78723,30.28791046,-97.67517853,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1970,381000,3,0,2,1,0,0,8886,1213,2.433333333,3,719,15,2,3,1
austin,78721,30.28301048,-97.68031311,1.98,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,1,1961,315000,3,0,4,2,0,0,5924,810,2.2,3.333333333,635,13,1,3,1
austin,78721,30.28129387,-97.69104767,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2004,325000,1,0,5,0,0,0,4334,840,2,3.333333333,635,13,1,2,1
austin,78721,30.27168846,-97.68030548,1.98,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,1,1969,305000,1,0,4,2,0,0,6795,960,2.3,3.666666667,480,14,1,3,1
austin,78721,30.28394318,-97.67932129,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2019,515000,4,0,4,1,0,0,7884,1860,2.266666667,3.333333333,635,13,3,3,1
austin,78721,30.27368736,-97.68491364,1.98,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,1,1967,299900,6,0,2,2,1,0,6359,720,1.433333333,3,406,11,1,2,1
austin,78723,30.2894516,-97.67630005,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1979,335000,4,0,3,1,0,0,10454,1247,2.366666667,3,719,15,2,3,1
austin,78721,30.26847267,-97.68015289,1.98,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,1952,200000,3,0,1,2,0,0,6403,919,1.366666667,3,406,11,1,3,1
austin,78721,30.27398109,-97.68029785,1.98,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,1,1967,150000,10,0,2,4,0,0,5749,2014,2.266666667,3.666666667,480,14,2,3,1
austin,78721,30.26888084,-97.67997742,1.98,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Multiple Occupancy,2,1955,525000,4,0,1,2,0,0,9670,1761,1.433333333,3,406,11,2,2,1
austin,78723,30.28765297,-97.67247009,1.98,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,1967,399900,5,0,7,2,0,0,12196.8,1738,2.566666667,3,719,15,2,4,1
austin,78721,30.2816925,-97.68855286,1.98,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,1,1968,215000,1,0,4,2,0,0,5793,1064,2,3.333333333,635,13,2,3,1
austin,78721,30.26822662,-97.68144226,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Condo,2,2018,409900,4,0,4,3,0,0,2218,1819,1.333333333,3,406,11,3,3,1
austin,78721,30.28248405,-97.68423462,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1952,92143,6,0,4,0,0,0,6969,966,2.066666667,3.333333333,635,13,1,2,1
austin,78721,30.28384399,-97.69103241,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2018,485000,1,0,8,1,0,0,5227,1879,2,3.333333333,635,13,3,3,2
austin,78723,30.29078102,-97.6829834,1.98,6,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,6,1953,599000,5,0,5,1,0,0,16117.2,2496,2.6,5,966,15,3,4,1
austin,78723,30.2911129,-97.68675232,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2007,419900,1,0,6,1,0,0,8668,1584,2.533333333,5,966,15,3,2,2
austin,78721,30.2750473,-97.67936707,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2004,449990,2,0,4,1,0,0,6926,1378,2.2,3.666666667,480,14,2,4,1
austin,78721,30.26972198,-97.6924057,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1958,270000,8,0,5,0,0,0,5749,1364,1.366666667,3.333333333,437,11,2,3,1
austin,78721,30.28041649,-97.69033051,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Single Family,0,2002,489500,2,0,2,0,0,0,8319,2500,2,3.333333333,635,13,4,6,2
austin,78723,30.29051781,-97.68149567,1.98,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1954,488000,2,0,5,2,0,0,13068,1861,2.7,5,966,15,3,3,1
austin,78723,30.29115486,-97.67321014,1.98,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,1971,399900,6,0,3,2,0,0,9539,1664,2.466666667,3,719,15,2,3,1
austin,78721,30.28112411,-97.69207764,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1930,430000,3,0,4,1,0,0,7274,1096,2,3.333333333,635,13,2,0,2
austin,78721,30.26980972,-97.68608856,1.98,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,1964,390000,4,0,5,2,0,0,6089,740,1.266666667,3,406,11,1,2,1
austin,78721,30.27276421,-97.68826294,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Vacant Land,0,1938,620000,1,0,0,1,0,0,32234.4,864,1.4,3,406,11,0,2,1
austin,78723,30.2917881,-97.68299866,1.98,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Apartment,1,1973,365000,4,0,2,3,0,0,6969,1512,2.6,5,966,15,0,0,2
austin,78721,30.27545357,-97.68015289,1.98,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1950,219000,3,0,1,1,0,0,6882,576,2.233333333,3.666666667,480,14,1,2,2
austin,78721,30.27917671,-97.68092346,1.98,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,2018,519900,2,0,8,3,0,0,9888,1751,2.233333333,3.333333333,635,13,4,3,2
austin,78721,30.28302002,-97.68217468,1.98,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,1,1961,419900,1,0,5,2,0,0,5749,1580,2.133333333,3.333333333,635,13,2,3,1
austin,78723,30.29177284,-97.66936493,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2007,275000,1,0,0,1,0,0,4791,1213,2.566666667,3,719,15,2,3,1
austin,78723,30.29019547,-97.6713562,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1966,375000,3,0,3,1,0,1,9147,1375,2.533333333,3,719,15,2,4,1
austin,78721,30.28346634,-97.68396759,1.98,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,1962,260000,1,0,1,2,0,0,8712,1826,2.1,3.333333333,635,13,2,3,1
austin,78721,30.26755714,-97.68173981,1.98,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,1945,394700,4,0,1,1,0,0,7143,1210,1.3,3,406,11,2,3,1
austin,78721,30.26877022,-97.68273926,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1951,217500,5,0,5,0,0,0,6403,1751,1.266666667,3,406,11,3,4,1
austin,78721,30.27571678,-97.67913818,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Condo,0,2015,325000,1,0,3,1,0,0,4072,861,2.233333333,3.666666667,480,14,2,2,2
austin,78723,30.28833389,-97.6696167,1.98,2,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,2,1964,334900,12,0,2,3,0,0,8973,1430,2.666666667,3,719,15,2,3,1
austin,78721,30.26829338,-97.68299866,1.98,2,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,2,2000,425000,8,0,6,3,2,3,6577,2127,1.266666667,3,406,11,3,4,2
austin,78721,30.27322006,-97.68723297,1.98,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,1969,259900,6,0,8,2,0,0,8712,1158,1.4,3,406,11,2,3,1
austin,78721,30.27100182,-97.68545532,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1952,385000,3,0,1,0,1,0,6098,1556,1.3,3,406,11,1,2,2
austin,78723,30.2918644,-97.68527222,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2004,399500,1,0,2,1,2,0,7797,1550,2.5,5,966,15,2,3,1
austin,78721,30.28318977,-97.68523407,1.98,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,1,2018,350000,3,0,5,3,0,0,11761.2,1100,2.066666667,3.333333333,635,13,3,2,2
austin,78721,30.27195549,-97.68022919,1.98,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,1,2017,422000,7,0,8,2,0,0,6054,1965,2.3,3.666666667,480,14,4,4,3
austin,78721,30.28313446,-97.68477631,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1960,265000,3,0,0,3,0,0,9278,1476,2.066666667,3.333333333,635,13,1,4,2
austin,78721,30.27993584,-97.69351959,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Single Family,0,1950,195000,3,0,5,2,0,0,7405,492,2.033333333,3.333333333,635,13,1,2,1
austin,78721,30.2708149,-97.68767548,1.98,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Single Family,0,1971,279900,3,0,0,0,0,0,7405,1169,1.333333333,3,406,11,2,3,1
austin,78721,30.27103424,-97.68510437,1.98,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,1940,250000,1,0,6,2,0,0,5967,788,1.3,3,406,11,1,2,1
austin,78721,30.27133751,-97.68507385,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1944,339000,14,0,4,1,0,0,6185,1544,1.3,3,406,11,3,3,1
austin,78721,30.26950645,-97.68043518,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1973,236000,4,0,2,0,0,0,8015,1160,1.366666667,3,406,11,3,3,1
austin,78721,30.28470421,-97.68580627,1.98,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,1957,499950,5,0,4,2,0,0,8712,1873,2.066666667,3.333333333,635,13,3,4,1
austin,78721,30.27459526,-97.68239594,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2017,365000,2,0,4,0,1,1,6316,826,2.266666667,3.333333333,635,13,1,1,1
austin,78721,30.27140617,-97.68632507,1.98,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,2003,385000,2,0,3,1,0,0,7405,1280,1.333333333,3,406,11,2,3,1
austin,78721,30.27873421,-97.67604828,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1964,430650,1,0,2,0,0,0,7797,1305,2.133333333,3.666666667,480,14,2,3,1
austin,78721,30.28298187,-97.6880188,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1970,535000,2,0,3,1,0,0,12632.4,2254,2.033333333,3.333333333,635,13,3,4,1
austin,78721,30.28203011,-97.68647003,1.98,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1966,290000,4,0,0,1,0,0,5662,864,2.033333333,3.333333333,635,13,1,3,1
austin,78721,30.27711678,-97.67990112,1.98,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,1,2017,484990,6,0,4,2,0,0,5401,2147,2.2,3.666666667,480,14,3,3,2
austin,78721,30.27494812,-97.68660736,1.98,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Single Family,1,1950,199000,4,0,2,2,0,0,6838,576,2.133333333,3.333333333,635,13,1,2,2
austin,78721,30.28326035,-97.67922211,1.98,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,1,2018,499000,3,0,4,2,0,0,7627,1900,2.266666667,3.333333333,635,13,3,4,2
austin,78723,30.28952217,-97.68460083,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1966,509000,2,0,3,1,0,0,16117.2,1764,2.666666667,5,966,15,2,3,1
austin,78721,30.27606392,-97.68482971,1.98,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,2007,229990,4,0,7,2,0,0,5837,1512,2.133333333,3.333333333,635,13,2,3,1
austin,78721,30.26823044,-97.68140411,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Condo,2,2018,399900,4,0,4,3,0,0,2059,1731,1.333333333,3,406,11,3,3,1
austin,78721,30.27588844,-97.67642212,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Mobile / Manufactured,0,2001,450000,1,0,0,1,0,0,45302.4,896,2.166666667,3.666666667,480,14,2,3,1
austin,78721,30.27747726,-97.69403839,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2006,299900,2,0,1,1,1,1,3528,920,2.033333333,3.333333333,635,13,2,2,2
austin,78721,30.28012848,-97.67639923,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1958,284900,2,0,7,1,0,0,7753,840,2.133333333,3.666666667,480,14,1,3,1
austin,78721,30.28462982,-97.68847656,1.98,2,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,2,1977,375000,4,0,0,2,0,0,20037.6,1884,2.066666667,3.333333333,635,13,3,4,1
austin,78702,30.2652874,-97.70835876,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Condo,0,2015,465000,2,0,0,1,1,0,3049,1869,1.266666667,3.333333333,437,11,3,3,3
austin,78702,30.25491142,-97.70978546,1.98,1,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,Vacant Land,1,1946,300000,1,0,0,3,0,0,6795,396,1.066666667,3.666666667,396,10,0,1,2
austin,78702,30.25305367,-97.71831512,1.98,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Family,0,1938,450000,3,0,0,0,0,0,6403,1632,1.066666667,4,409,11,1,3,1
austin,78702,30.25634193,-97.70517731,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Condo,0,2014,435000,5,0,6,1,0,1,2665,1487,1.066666667,3.666666667,396,10,3,3,3
austin,78702,30.25599289,-97.71105194,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1970,489000,7,0,0,0,0,0,5183,1196,1.066666667,3.666666667,396,10,1,3,1
austin,78702,30.2557869,-97.71125793,1.98,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,1950,425000,5,0,3,2,0,0,6882,1284,1.1,3.666666667,396,10,2,3,1
austin,78702,30.25582123,-97.72471619,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Single Family,0,1908,650000,2,0,4,4,1,0,6751,2918,1.1,4,409,11,2,3,2
austin,78702,30.26270866,-97.71315765,1.98,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Family,0,1935,274800,1,0,0,0,0,0,5140,1238,1.233333333,4,413,11,1,2,1
austin,78702,30.26387215,-97.70705414,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Condo,0,2019,598900,1,0,3,2,2,1,8102,1377,1.233333333,3.333333333,437,11,3,3,2
austin,78702,30.25891113,-97.72453308,1.98,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Family,0,1940,149900,1,0,0,0,0,0,6359,648,1.166666667,4,413,11,1,2,1
austin,78702,30.26459312,-97.71561432,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2002,539900,1,0,4,0,0,0,5749,1466,1.1,5,697,11,2,3,2
austin,78702,30.2645874,-97.70321655,1.98,3,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,3,2019,369000,2,0,6,3,0,0,5335,1836,1.033333333,5.333333333,679,14,3,3,2
austin,78702,30.25391769,-97.72055054,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1945,450000,2,0,1,0,0,0,6838,2340,1.066666667,4,409,11,3.5,4,1
austin,78702,30.26459885,-97.71658325,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1933,269900,6,0,3,0,0,0,5662,1412,1.033333333,5,697,11,2,3,1
austin,78702,30.25468254,-97.71372986,1.98,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,1937,530000,18,0,0,2,0,0,7361,1638,1.133333333,3.666666667,396,10,2,3,1
